251.04558	1.69183E-6	251.05239	1.1586E-9
252.04573	1.69329E-6	252.05253	1.1515E-9
253.04588	1.69324E-6	253.05269	1.159E-9
254.04599	1.69251E-6	254.05285	1.1574E-9
255.04611	1.69175E-6	255.053	1.1638E-9
256.0489	1.69145E-6	256.05315	1.161E-9
257.04763	1.69133E-6	257.0533	1.1589E-9
258.04773	1.69188E-6	258.05348	1.1571E-9
259.04785	1.69202E-6	259.05364	1.1632E-9
260.04796	1.69365E-6	260.05378	1.1568E-9
261.04835	1.69308E-6	261.05395	1.1587E-9
262.04821	1.69249E-6	262.05408	1.1593E-9
263.04834	1.6902E-6	263.05419	1.1553E-9
264.04847	1.6897E-6	264.0551	1.149E-9
265.04859	1.69049E-6	265.05524	1.1723E-9
266.04869	1.69118E-6	266.05537	1.1604E-9
267.04883	1.68963E-6	267.05549	1.1551E-9
268.04893	1.69072E-6	268.05561	1.1714E-9
269.04907	1.6905E-6	269.05572	1.1679E-9
270.04921	1.69105E-6	270.05585	1.1708E-9
271.04929	1.69046E-6	271.05597	1.1737E-9
272.04943	1.69056E-6	272.05609	1.1777E-9
273.04955	1.68864E-6	273.0562	1.1657E-9
274.04965	1.68959E-6	274.05634	1.1657E-9
275.04979	1.68941E-6	275.05647	1.1724E-9
276.05756	1.69215E-6	276.05657	1.1693E-9
277.05166	1.68989E-6	277.0567	1.1769E-9
278.05179	1.69111E-6	278.05682	1.1701E-9
279.0519	1.69014E-6	279.05812	1.1763E-9
280.05202	1.6902E-6	280.05824	1.1791E-9
281.05214	1.68927E-6	281.05838	1.187E-9
282.05224	1.69009E-6	282.0585	1.1721E-9
283.0524	1.68995E-6	283.05861	1.1751E-9
284.05249	1.69158E-6	284.05874	1.1796E-9
285.05262	1.69052E-6	285.05887	1.1813E-9
286.05275	1.68983E-6	286.05899	1.1815E-9
287.05286	1.68801E-6	287.05916	1.1818E-9
288.05298	1.68791E-6	288.05928	1.1895E-9
289.0531	1.68863E-6	289.05941	1.1712E-9
290.05322	1.68899E-6	290.05955	1.1852E-9
291.05335	1.68822E-6	291.05966	1.1747E-9
292.05346	1.68882E-6	292.05978	1.1815E-9
293.05358	1.68831E-6	293.0599	1.185E-9
294.05371	1.68905E-6	294.06004	1.1837E-9
295.0539	1.68809E-6	295.06016	1.1833E-9
296.05578	1.68722E-6	296.06027	1.1899E-9
297.05523	1.68711E-6	297.06041	1.1849E-9
