0.07696	2.0574E-9
0.57554	2.0588E-9
1.1224	2.0608E-9
1.72757	2.0623E-9
2.26337	2.0651E-9
2.80069	2.0681E-9
3.32623	2.0703E-9
3.88318	2.0696E-9
4.42213	2.0732E-9
4.97686	2.0737E-9
5.51502	2.1271E-9
6.08	4.3884E-9
6.64541	4.14E-9
7.21962	4.0545E-9
7.76258	4.0075E-9
8.30513	3.9802E-9
8.83809	3.9585E-9
9.38624	3.9399E-9
9.92434	3.9273E-9
10.46312	3.9162E-9
10.9991	3.9073E-9
11.53882	3.8991E-9
12.07843	3.8938E-9
12.61637	3.8897E-9
13.17041	3.883E-9
13.74498	3.8761E-9
14.27883	3.8741E-9
14.82677	3.8691E-9
15.36538	3.867E-9
15.90214	3.865E-9
16.4494	3.8623E-9
16.9829	3.8879E-9
17.51052	5.855E-9
18.07412	5.7091E-9
18.60436	5.635E-9
19.13577	5.5899E-9
19.67515	5.5595E-9
20.2169	5.5353E-9
20.79207	5.5154E-9
21.32567	5.5002E-9
21.87684	5.485E-9
22.40761	5.474E-9
22.94521	5.4652E-9
23.48246	5.4571E-9
24.02701	5.4507E-9
24.56728	5.4421E-9
25.10545	5.437E-9
25.66677	5.4321E-9
26.22909	5.4253E-9
26.768	5.4211E-9
27.34796	5.4144E-9
27.85909	5.4119E-9
28.39741	5.4528E-9
28.91863	7.2166E-9
29.44703	7.0519E-9
29.98052	6.9911E-9
30.51093	6.9539E-9
31.05895	6.9247E-9
31.58988	6.9032E-9
32.12329	6.8877E-9
32.6525	6.8722E-9
33.19022	6.8595E-9
33.72812	6.8473E-9
34.24782	6.8379E-9
34.77803	6.8292E-9
35.31097	6.8219E-9
35.8393	6.8128E-9
36.40031	6.8055E-9
36.93853	6.7993E-9
37.47994	6.7935E-9
38.02931	6.7883E-9
38.57184	6.7822E-9
39.11171	6.7783E-9
39.65396	6.808E-9
40.21738	8.6508E-9
40.78222	8.4742E-9
41.33809	8.4161E-9
41.94954	8.3734E-9
42.48813	8.3496E-9
43.02371	8.3301E-9
43.56194	8.3129E-9
44.11028	8.2974E-9
44.64826	8.2851E-9
45.18745	8.2735E-9
45.72592	8.2629E-9
46.26489	8.2553E-9
46.82515	8.2435E-9
47.37317	8.2366E-9
47.93687	8.2301E-9
48.46598	8.2231E-9
49.00411	8.213E-9
49.54192	8.2107E-9
50.08162	8.2043E-9
50.62498	8.1981E-9
51.16351	8.2247E-9
51.68507	9.9771E-9
52.21872	9.8057E-9
52.75208	9.7473E-9
53.28862	9.7122E-9
53.82706	9.6842E-9
54.39096	9.6631E-9
54.93189	9.6441E-9
55.50319	9.6294E-9
56.04635	9.6156E-9
56.59108	9.6037E-9
57.1279	9.5929E-9
57.67388	9.5836E-9
58.21499	9.5742E-9
58.75303	9.567E-9
59.29651	9.5559E-9
59.83121	9.55E-9
60.37806	9.5432E-9
60.91391	9.5369E-9
61.4534	9.5307E-9
62.03267	9.5223E-9
62.57935	9.5585E-9
63.14625	1.131E-8
63.6711	1.11379E-8
64.23693	1.10779E-8
64.76778	1.10444E-8
65.29723	1.10175E-8
65.83805	1.0998E-8
66.37696	1.09802E-8
66.91984	1.0964E-8
67.45934	1.09503E-8
68.00147	1.09396E-8
68.56356	1.09246E-8
69.09119	1.09149E-8
69.63195	1.09059E-8
70.17084	1.08956E-8
70.71653	1.08875E-8
71.25666	1.08797E-8
71.7954	1.08697E-8
72.34436	1.08637E-8
72.88398	1.0857E-8
73.41617	1.0849E-8
73.95518	1.08452E-8
74.46956	1.24211E-8
75.01384	1.22496E-8
75.55394	1.2198E-8
76.13264	1.21637E-8
76.67176	1.21388E-8
77.21493	1.21203E-8
77.75115	1.21011E-8
78.29989	1.20878E-8
78.83811	1.2074E-8
79.37734	1.20616E-8
