26.12419	7.348E-10	26.26563	1.3462E-9	26.44954	1.788E-9	26.27534	2.2277E-9	26.26844	2.9751E-9	26.55064	2.5777E-9	26.12419	7.48971E-10	26.26563	1.34711E-9	26.44954	1.83487E-9	26.27534	2.18388E-9	26.55064	2.54854E-9	26.26844	2.95981E-9
26.65433	7.481E-10	26.78801	1.3409E-9	27.0058	1.8137E-9	26.77897	2.1683E-9	26.8705	3.0085E-9	27.09024	2.5448E-9	26.65433	7.50046E-10	26.78801	1.34908E-9	27.0058	1.834E-9	26.77897	2.1821E-9	27.09024	2.55332E-9	26.8705	2.96212E-9
27.18332	7.69E-10	27.32644	1.3421E-9	27.57991	1.8608E-9	27.32211	2.1687E-9	27.39654	2.9751E-9	27.5958	2.5312E-9	27.18332	7.4775E-10	27.32644	1.34967E-9	27.57991	1.83467E-9	27.32211	2.19026E-9	27.5958	2.55319E-9	27.39654	2.96534E-9
27.7197	7.905E-10	27.86683	1.3403E-9	28.10837	1.8193E-9	27.89386	2.2292E-9	27.99897	2.887E-9	28.16548	2.5968E-9	27.7197	7.46246E-10	27.86683	1.3492E-9	28.10837	1.83339E-9	27.89386	2.18664E-9	28.16548	2.55461E-9	27.99897	2.96591E-9
28.29432	7.228E-10	28.40263	1.357E-9	28.66397	1.8287E-9	28.39998	2.1688E-9	28.49509	2.9742E-9	28.66552	2.5305E-9	28.29432	7.44355E-10	28.40263	1.3507E-9	28.66397	1.83249E-9	28.39998	2.18566E-9	28.66552	2.55281E-9	28.49509	2.96897E-9
28.84425	7.713E-10	28.96831	1.3358E-9	29.18597	1.8386E-9	28.96777	2.1687E-9	29.0763	2.9224E-9	29.20365	2.5315E-9	28.84425	7.41294E-10	28.96831	1.34984E-9	29.18597	1.83106E-9	28.96777	2.18587E-9	29.20365	2.54753E-9	29.0763	2.97309E-9
29.38703	7.32E-10	29.52287	1.3576E-9	29.73793	1.823E-9	29.55802	2.1916E-9	29.6295	2.992E-9	29.72327	2.5296E-9	29.38703	7.38468E-10	29.52287	1.35001E-9	29.73793	1.83076E-9	29.55802	2.18413E-9	29.72327	2.55047E-9	29.6295	2.96908E-9
29.93894	7.674E-10	30.04553	1.3401E-9	30.28975	1.8221E-9	30.05098	2.1684E-9	30.1407	2.974E-9	30.31059	2.5776E-9	29.93894	7.38303E-10	30.04553	1.35062E-9	30.28975	1.83161E-9	30.05098	2.18091E-9	30.31059	2.54895E-9	30.1407	2.96907E-9
30.47569	7.161E-10	30.60304	1.3577E-9	30.82672	1.8358E-9	30.611	2.1696E-9	30.70544	2.973E-9	30.82511	2.53E-9	30.47569	7.37938E-10	30.60304	1.35262E-9	30.82672	1.83081E-9	30.611	2.17733E-9	30.82511	2.5436E-9	30.70544	2.96998E-9
31.01256	6.97E-10	31.14146	1.3597E-9	31.36629	1.8374E-9	31.15061	2.1691E-9	31.31151	2.9751E-9	31.40985	2.6194E-9	31.01256	7.36406E-10	31.14146	1.35063E-9	31.36629	1.83203E-9	31.15061	2.17548E-9	31.40985	2.54061E-9	31.31151	2.97008E-9
