858.65866	1.45858									
861.46146	1.45782									
864.26426	1.45707									
867.06707	1.45632									
869.86987	1.45557									
872.67267	1.45483									
875.47548	1.45409									
878.27828	1.45335									
881.08108	1.45261									
883.88388	1.45188									
886.68669	1.45115									
889.48949	1.45042									
892.29229	1.44969									
895.0951	1.44897									
897.8979	1.44825									
900.7007	1.44753									
903.5035	1.44681									
906.30631	1.44609									
909.10911	1.44538									
911.91191	1.44467									
914.71471	1.44397									
917.51752	1.44326									
920.32032	1.44256									
923.12312	1.44186									
925.92593	1.44116									
928.72873	1.44047									
931.53153	1.43977									
934.33433	1.43908									
937.13714	1.43839									
939.93994	1.43771									
942.74274	1.43703									
945.54555	1.43634									
948.34835	1.43567									
951.15115	1.43499									
953.95395	1.43431									
956.75676	1.43364									
959.55956	1.43297									
962.36236	1.43231									
965.16517	1.43164									
967.96797	1.43098									
970.77077	1.43032									
973.57357	1.42966									
976.37638	1.429									
979.17918	1.42835									
981.98198	1.4277									
984.78478	1.42705									
987.58759	1.4264									
990.39039	1.42576									
993.19319	1.42511									
995.996	1.42447									
998.7988	1.42383									
1001.6016	1.4232									
1004.4044	1.42256									
1007.20721	1.42193									
1010.01001	1.4213									
1012.81281	1.42067									
1015.61562	1.42005									
1018.41842	1.41942									
1021.22122	1.4188									
1024.02402	1.41818									
1026.82683	1.41757									
1029.62963	1.41695									
1032.43243	1.41634									
1035.23524	1.41573									
1038.03804	1.41512									
1040.84084	1.41451									
1043.64364	1.41391									
1046.44645	1.41331									
1049.24925	1.41271									
1052.05205	1.41211									
1054.85485	1.41151									
1057.65766	1.41092									
1060.46046	1.41032									
1063.26326	1.40973									
1066.06607	1.40915									
1068.86887	1.40856									
1071.67167	1.40797									
1074.47447	1.40739									
1077.27728	1.40681									
1080.08008	1.40623									
1082.88288	1.40566									
1085.68569	1.40508									
1088.48849	1.40451									
1091.29129	1.40394									
1094.09409	1.40337									
1096.8969	1.4028									
1099.6997	1.40224									
1102.5025	1.40168									
1105.30531	1.40112									
1108.10811	1.40056									
1110.91091	1.4									
1113.71371	1.39944									
1116.51652	1.39889									
1119.31932	1.39834									
1122.12212	1.39779									
1124.92492	1.39724									
1127.72773	1.3967									
1130.53053	1.39615									
1133.33333	1.39561									
1136.13614	1.39507									
1138.93894	1.39453									
1141.74174	1.39399									
1144.54454	1.39346									
1147.34735	1.39293									
1150.15015	1.3924									
1152.95295	1.39187									
1155.75576	1.39134									
1158.55856	1.39081									
1161.36136	1.39029									
1164.16416	1.38977									
1166.96697	1.38925									
1169.76977	1.38873									
1172.57257	1.38821									
1175.37538	1.3877									
1178.17818	1.38718									
1180.98098	1.38667									
1183.78378	1.38616									
1186.58659	1.38565									
1189.38939	1.38515									
1192.19219	1.38464									
1194.99499	1.38414									
1197.7978	1.38364									
1200.6006	1.38314									
1203.4034	1.38264									
1206.20621	1.38214									
1209.00901	1.38165									
1211.81181	1.38116									
1214.61461	1.38067									
1217.41742	1.38018									
1220.22022	1.37969									
1223.02302	1.3792									
1225.82583	1.37872									
1228.62863	1.37823									
1231.43143	1.37775									
1234.23423	1.37727									
1237.03704	1.3768									
1239.83984	1.37632									
1242.64264	1.37584									
1245.44545	1.37537									
1248.24825	1.3749									
1251.05105	1.37443									
1253.85385	1.37396									
1256.65666	1.3735									
1259.45946	1.37303									
1262.26226	1.37257									
1265.06507	1.37211									
1267.86787	1.37164									
1270.67067	1.37119									
1273.47347	1.37073									
1276.27628	1.37027									
1279.07908	1.36982									
1281.88188	1.36937									
1284.68468	1.36892									
1287.48749	1.36847									
1290.29029	1.36802									
1293.09309	1.36757									
1295.8959	1.36713									
1298.6987	1.36668									
1301.5015	1.36624									
1304.3043	1.3658									
1307.10711	1.36536									
1309.90991	1.36492									
1312.71271	1.36449									
1315.51552	1.36405									
1318.31832	1.36362									
1321.12112	1.36319									
1323.92392	1.36276									
1326.72673	1.36233									
1329.52953	1.3619									
1332.33233	1.36148									
1335.13514	1.36105									
1337.93794	1.36063									
1340.74074	1.36021									
1343.54354	1.35979									
1346.34635	1.35937									
1349.14915	1.35895									
1351.95195	1.35854									
1354.75475	1.35812									
1357.55756	1.35771									
1360.36036	1.3573									
1363.16316	1.35689									
1365.96597	1.35648									
1368.76877	1.35607									
1371.57157	1.35567									
1374.37437	1.35526									
1377.17718	1.35486									
1379.97998	1.35446									
1382.78278	1.35406									
1385.58559	1.35366									
1388.38839	1.35326									
1391.19119	1.35287									
1393.99399	1.35247									
1396.7968	1.35208									
1399.5996	1.35169									
1402.4024	1.35129									
1405.20521	1.35091									
1408.00801	1.35052									
1410.81081	1.35013									
1413.61361	1.34974									
1416.41642	1.34936									
1419.21922	1.34898									
1422.02202	1.3486									
1424.82482	1.34822									
1427.62763	1.34784									
1430.43043	1.34746									
1433.23323	1.34708									
1436.03604	1.34671									
1438.83884	1.34633									
1441.64164	1.34596									
1444.44444	1.34559									
1447.24725	1.34522									
1450.05005	1.34485									
1452.85285	1.34448									
1455.65566	1.34412									
1458.45846	1.34375									
1461.26126	1.34339									
1464.06406	1.34302									
1466.86687	1.34266									
1469.66967	1.3423									
1472.47247	1.34194									
1475.27528	1.34159									
1478.07808	1.34123									
1480.88088	1.34087									
1483.68368	1.34052									
1486.48649	1.34017									
1489.28929	1.33981									
1492.09209	1.33946									
1494.89489	1.33911									
1497.6977	1.33877									
1500.5005	1.33842									
1503.3033	1.33807									
1506.10611	1.33773									
1508.90891	1.33739									
1511.71171	1.33704									
1514.51451	1.3367									
1517.31732	1.33636									
1520.12012	1.33602									
1522.92292	1.33569									
1525.72573	1.33535									
1528.52853	1.33501									
1531.33133	1.33468									
1534.13413	1.33435									
1536.93694	1.33402									
1539.73974	1.33368									
1542.54254	1.33335									
1545.34535	1.33303									
1548.14815	1.3327									
1550.95095	1.33237									
1553.75375	1.33205									
1556.55656	1.33172									
1559.35936	1.3314									
1562.16216	1.33108									
1564.96496	1.33076									
1567.76777	1.33044									
1570.57057	1.33012									
1573.37337	1.3298									
1576.17618	1.32948									
1578.97898	1.32917									
1581.78178	1.32886									
1584.58458	1.32854									
1587.38739	1.32823									
1590.19019	1.32792									
1592.99299	1.32761									
1595.7958	1.3273									
1598.5986	1.32699									
1601.4014	1.32668									
1604.2042	1.32638									
1607.00701	1.32607									
1609.80981	1.32577									
1612.61261	1.32547									
1615.41542	1.32517									
1618.21822	1.32487									
1621.02102	1.32457									
1623.82382	1.32427									
1626.62663	1.32397									
1629.42943	1.32367									
1632.23223	1.32338									
1635.03504	1.32308									
1637.83784	1.32279									
1640.64064	1.3225									
1643.44344	1.3222									
1646.24625	1.32191									
1649.04905	1.32162									
1651.85185	1.32134									
1654.65465	1.32105									
1657.45746	1.32076									
1660.26026	1.32048									
1663.06306	1.32019									
1665.86587	1.31991									
1668.66867	1.31962									
1671.47147	1.31934									
1674.27427	1.31906									
1677.07708	1.31878									
1679.87988	1.3185									
1682.68268	1.31822									
1685.48549	1.31795									
1688.28829	1.31767									
1691.09109	1.3174									
1693.89389	1.31712									
1696.6967	1.31685									
1699.4995	1.31658									
1702.3023	1.3163									
1705.10511	1.31603									
1707.90791	1.31576									
1710.71071	1.3155									
1713.51351	1.31523									
1716.31632	1.31496									
1719.11912	1.31469									
1721.92192	1.31443									
1724.72472	1.31417									
1727.52753	1.3139									
1730.33033	1.31364									
1733.13313	1.31338									
1735.93594	1.31312									
1738.73874	1.31286									
1741.54154	1.3126									
1744.34434	1.31234									
1747.14715	1.31208									
1749.94995	1.31183									
1752.75275	1.31157									
1755.55556	1.31132									
1758.35836	1.31106									
1761.16116	1.31081									
1763.96396	1.31056									
1766.76677	1.31031									
1769.56957	1.31006									
1772.37237	1.30981									
1775.17518	1.30956									
1777.97798	1.30931									
1780.78078	1.30907									
1783.58358	1.30882									
1786.38639	1.30858									
1789.18919	1.30833									
1791.99199	1.30809									
1794.79479	1.30785									
1797.5976	1.3076									
1800.4004	1.30736									
1803.2032	1.30712									
1806.00601	1.30688									
1808.80881	1.30664									
1811.61161	1.30641									
1814.41441	1.30617									
1817.21722	1.30593									
1820.02002	1.3057									
1822.82282	1.30546									
1825.62563	1.30523									
1828.42843	1.305									
1831.23123	1.30477									
1834.03403	1.30453									
1836.83684	1.3043									
1839.63964	1.30407									
1842.44244	1.30384									
1845.24525	1.30362									
1848.04805	1.30339									
1850.85085	1.30316									
1853.65365	1.30294									
1856.45646	1.30271									
1859.25926	1.30249									
1862.06206	1.30226									
1864.86486	1.30204									
1867.66767	1.30182									
1870.47047	1.3016									
1873.27327	1.30138									
1876.07608	1.30116									
1878.87888	1.30094									
1881.68168	1.30072									
1884.48448	1.3005									
1887.28729	1.30029									
1890.09009	1.30007									
1892.89289	1.29985									
1895.6957	1.29964									
1898.4985	1.29943									
1901.3013	1.29921									
1904.1041	1.299									
1906.90691	1.29879									
1909.70971	1.29858									
1912.51251	1.29837									
1915.31532	1.29816									
1918.11812	1.29795									
1920.92092	1.29774									
1923.72372	1.29753									
1926.52653	1.29733									
1929.32933	1.29712									
1932.13213	1.29692									
1934.93493	1.29671									
1937.73774	1.29651									
1940.54054	1.2963									
1943.34334	1.2961									
1946.14615	1.2959									
1948.94895	1.2957									
1951.75175	1.2955									
1954.55455	1.2953									
1957.35736	1.2951									
1960.16016	1.2949									
1962.96296	1.2947									
1965.76577	1.29451									
1968.56857	1.29431									
1971.37137	1.29411									
1974.17417	1.29392									
1976.97698	1.29372									
1979.77978	1.29353									
1982.58258	1.29334									
1985.38539	1.29314									
1988.18819	1.29295									
1990.99099	1.29276									
1993.79379	1.29257									
1996.5966	1.29238									
1999.3994	1.29219									
2000	1.29215									
2002.2022	1.292									
2005.00501	1.29182									
