3.94978	7.064E-10	4.88987	6.837E-10	3.77558	6.943E-10	0.81118	6.335E-10	0.92866	8.605E-10
3.97561	7.094E-10	4.95404	5.612E-10	3.83887	7.338E-10	0.83959	6.347E-10	0.95334	8.592E-10
3.99998	7.1E-10	4.98001	6.84E-10	3.8659	6.917E-10	0.90593	6.948E-10	1.01873	8.328E-10
4.02328	7.11E-10	5.0106	6.829E-10	3.92888	6.94E-10	0.93069	6.349E-10	1.04206	8.625E-10
4.08986	8.716E-10	5.0997	6.834E-10	3.95218	6.92E-10	0.99472	5.584E-10	1.06668	8.614E-10
4.19845	5.871E-10	5.16598	8.222E-10	4.02148	6.665E-10	1.02201	6.35E-10	1.11279	8.606E-10
4.22479	7.098E-10	5.18924	6.814E-10	4.04638	6.923E-10	1.04531	6.362E-10	1.13609	8.605E-10
4.24903	7.094E-10	5.25784	6.724E-10	4.10999	7.885E-10	1.07393	6.362E-10	1.17042	8.636E-10
4.27233	7.105E-10	5.28672	6.806E-10	4.18934	8.18E-10	1.11646	6.355E-10	1.19548	8.621E-10
4.33944	5.31E-10	5.31003	6.809E-10	4.21804	6.916E-10	1.18487	6.453E-10	1.22853	8.632E-10
4.36395	7.096E-10	5.37677	6.728E-10	4.24505	6.888E-10	1.21035	6.362E-10	1.29202	7.412E-10
4.42796	7.872E-10	5.40009	6.818E-10	4.26876	6.901E-10	1.27844	6.406E-10	1.31533	8.638E-10
4.45295	7.092E-10	5.42562	6.803E-10	4.2971	6.909E-10	1.30176	6.378E-10	1.34506	8.665E-10
4.4808	7.106E-10	5.44903	6.814E-10	4.36167	6.606E-10	1.32713	6.366E-10	1.41356	8.595E-10
4.50409	7.105E-10	5.51213	7.039E-10	4.38499	6.891E-10	1.35179	6.379E-10	1.43686	8.651E-10
4.52882	7.104E-10	5.53544	6.829E-10	4.40828	6.877E-10	1.37511	6.38E-10	1.46379	8.657E-10
4.55336	7.109E-10	5.56221	6.812E-10	4.43755	6.868E-10	1.39837	6.379E-10	1.48774	8.676E-10
4.61676	6.404E-10	5.61591	6.816E-10	4.46422	6.901E-10	1.46177	6.001E-10	1.54988	7.93E-10
4.66526	7.101E-10	5.68873	6.421E-10	4.48751	6.891E-10	1.48509	6.379E-10	1.57499	8.668E-10
4.68856	7.096E-10	5.7154	6.824E-10	4.55255	8.189E-10	1.50983	6.386E-10	1.65962	8.185E-10
4.71184	7.101E-10	5.73871	6.822E-10	4.57584	6.899E-10	1.61352	6.394E-10	1.68515	8.688E-10
4.77997	6.476E-10	5.80583	8.494E-10	4.66652	7.354E-10	1.6384	6.405E-10	1.70846	8.688E-10
4.84817	8.553E-10	5.8319	6.81E-10	4.73102	7.649E-10	1.70137	5.955E-10	1.73315	8.688E-10
4.87145	7.1E-10	5.85567	6.818E-10	4.75561	6.882E-10	1.72487	6.38E-10	1.7596	8.677E-10
4.93706	5.748E-10	5.87895	6.807E-10	4.78419	6.885E-10	1.75009	6.406E-10	1.78286	8.69E-10
4.96188	7.108E-10	5.9445	8.057E-10	4.80749	6.881E-10	1.81355	5.371E-10	1.85201	7.88E-10
5.02631	8.744E-10	5.96941	6.803E-10	4.83506	6.889E-10	1.83685	6.423E-10	1.87653	8.696E-10
5.05085	7.104E-10	6.03261	5.541E-10	4.85962	6.881E-10	1.86011	6.418E-10	1.90621	8.712E-10
5.1181	7.055E-10	6.05998	6.808E-10	4.88714	6.868E-10	1.92544	7.892E-10	1.97482	8.594E-10
5.16833	7.119E-10	6.16467	7.845E-10	4.94902	6.567E-10	1.95067	6.425E-10	2.04439	9.077E-10
5.19164	7.119E-10	6.18796	6.801E-10	4.97409	6.884E-10	1.98102	6.425E-10	2.0689	8.722E-10
5.25491	8.047E-10	6.25309	5.503E-10	4.99737	6.869E-10	2.04352	7.083E-10	2.16068	9.618E-10
5.27822	7.148E-10	6.27639	6.8E-10	5.02302	6.861E-10	2.06823	6.414E-10	2.18811	8.741E-10
5.30334	7.128E-10	6.34151	6.529E-10	5.04804	6.879E-10	2.16287	7.434E-10	2.21395	8.728E-10
5.37593	7.269E-10	6.36476	6.792E-10	5.11368	7.4E-10	2.18616	6.437E-10	2.23767	8.724E-10
5.40138	7.133E-10	6.38941	6.787E-10	5.15469	6.875E-10	2.21274	6.43E-10	2.26632	8.743E-10
5.46554	8.121E-10	6.45442	6.096E-10	5.22005	5.785E-10	2.23796	6.452E-10	2.28961	8.748E-10
5.48884	7.129E-10	6.47773	6.807E-10	5.24579	6.86E-10	2.26129	6.455E-10	2.31671	8.724E-10
5.51209	7.131E-10	6.50099	6.807E-10	5.3166	6.845E-10	2.28457	6.434E-10	2.37896	9.429E-10
5.57551	6.227E-10	6.5256	6.78E-10	5.38084	6.817E-10	2.31012	6.436E-10	2.40787	8.764E-10
5.60111	7.141E-10	6.54892	6.788E-10	5.40416	6.85E-10	2.3349	6.444E-10	2.47003	9.097E-10
5.70643	8.186E-10	6.58095	6.796E-10	5.42901	6.852E-10	2.35821	6.459E-10	2.50008	8.777E-10
5.73289	7.14E-10	6.66548	7.322E-10	5.45921	6.875E-10	2.4247	7.369E-10	2.52751	8.763E-10
5.79606	5.563E-10	6.68874	6.796E-10	5.48251	6.859E-10	2.45032	6.46E-10	2.62534	8.78E-10
5.81937	7.141E-10	6.75318	5.865E-10	5.51071	6.851E-10	2.47907	6.455E-10	2.64866	8.775E-10
5.84378	7.124E-10	6.77647	6.792E-10	5.53402	6.883E-10	2.54126	6.018E-10	2.7133	8.143E-10
5.90828	7.253E-10	6.80117	6.782E-10	5.56457	6.846E-10	2.56565	6.447E-10	2.73662	8.788E-10
5.93161	7.142E-10	6.82589	6.788E-10	5.58894	6.864E-10	2.62668	6.466E-10	2.76705	8.797E-10
5.99668	6.211E-10	6.84919	6.792E-10	5.67294	7.624E-10	2.69171	5.543E-10	2.82915	8.795E-10
6.02001	7.159E-10	6.91113	7.195E-10	5.69628	6.859E-10	2.71691	6.49E-10	2.85494	8.799E-10
6.04329	7.144E-10	6.93599	6.789E-10	5.76338	5.1E-10	2.78127	6.136E-10	2.87995	8.814E-10
6.0723	7.132E-10	6.99961	7.89E-10	5.788	6.85E-10	2.80732	6.474E-10	2.90439	8.818E-10
6.10113	7.153E-10	7.02891	6.78E-10	5.81435	6.844E-10	2.87209	5.046E-10	2.92899	8.811E-10
6.19582	6.051E-10	7.11448	6.796E-10	5.83766	6.847E-10	2.8978	6.5E-10	2.95488	8.808E-10
6.21915	7.164E-10	7.14058	6.791E-10	5.86472	6.833E-10	2.96591	6.829E-10	2.97821	8.812E-10
6.24243	7.166E-10	7.16517	6.758E-10	5.8881	6.839E-10	2.9908	6.507E-10	3.04172	9.425E-10
6.26728	7.135E-10	7.18997	6.79E-10	5.91336	6.83E-10	3.01411	6.505E-10	3.06503	8.831E-10
6.29255	7.142E-10	7.21453	6.803E-10	5.9852	6.919E-10	3.03923	6.498E-10	3.17213	7.422E-10
6.35749	7.182E-10	7.23784	6.793E-10	6.05242	6.913E-10	3.06422	6.479E-10	3.19727	8.82E-10
6.38086	7.172E-10	7.30281	7.498E-10	6.14771	6.818E-10	3.12701	6.493E-10	3.26161	1.0107E-9
6.45138	7.171E-10	7.32629	6.781E-10	6.21274	7.894E-10	3.19402	6.343E-10	3.28594	8.85E-10
6.51731	6.286E-10	7.39706	6.798E-10	6.23788	6.831E-10	3.21985	6.517E-10	3.3099	8.838E-10
6.54234	7.149E-10	7.42038	6.792E-10	6.30708	6.73E-10	3.28229	6.746E-10	3.34177	8.852E-10
6.57041	7.154E-10	7.44522	6.784E-10	6.33428	6.838E-10	3.30712	6.499E-10	3.36507	8.852E-10
6.67929	7.157E-10	7.51665	6.85E-10	6.35758	6.843E-10	3.37619	6.691E-10	3.43256	7.612E-10
6.70261	7.161E-10	7.58156	6.822E-10	6.38421	6.819E-10	3.44092	7.003E-10	3.45735	8.856E-10
6.72945	7.165E-10	7.63548	6.784E-10	6.40753	6.817E-10	3.46565	6.515E-10	3.52585	9.104E-10
6.75697	7.166E-10	7.65879	6.781E-10	6.4724	8.031E-10	3.49046	6.527E-10	3.63196	8.882E-10
6.78173	7.177E-10	7.68769	6.779E-10	6.49853	6.821E-10	3.51461	6.547E-10	3.65775	8.876E-10
6.84412	7.253E-10	7.75471	5.512E-10	6.52413	6.828E-10	3.54283	6.533E-10	3.72001	9.215E-10
6.87227	7.163E-10	7.82159	7.049E-10	6.54745	6.826E-10	3.56851	6.541E-10	3.74479	8.899E-10
6.93477	5.858E-10	7.84711	6.779E-10	6.57291	6.822E-10	3.6275	6.529E-10	3.76808	8.897E-10
6.96134	7.163E-10	7.90987	6.6E-10	6.59764	6.827E-10	3.65572	6.546E-10	3.83304	7.905E-10
7.02853	7.471E-10	7.93491	6.793E-10	6.67859	6.301E-10	3.67899	6.543E-10	3.85822	8.892E-10
7.05181	7.159E-10	7.95842	6.792E-10	6.70396	6.82E-10	3.70835	6.542E-10	3.88433	8.905E-10
7.11858	6.976E-10	8.02342	8.21E-10	6.72726	6.82E-10	3.73348	6.552E-10	3.95182	7.786E-10
7.1859	7.172E-10	8.05144	6.792E-10	6.75649	6.82E-10	3.80231	6.833E-10	3.97663	8.909E-10
7.21049	7.146E-10	8.07478	6.791E-10	6.82041	5.638E-10	3.82898	6.561E-10	4.04409	9.143E-10
7.27459	6.497E-10	8.1365	6.782E-10	6.84881	6.814E-10	3.85361	6.561E-10	4.07044	8.916E-10
7.29968	7.183E-10	8.19939	7.178E-10	6.91258	7.064E-10	3.87686	6.558E-10	4.1341	8.927E-10
7.36306	7.548E-10	8.22403	6.777E-10	6.93588	6.811E-10	3.94219	7.585E-10	4.20432	1.0305E-9
7.38943	7.174E-10	8.29387	6.713E-10	7.002	6.367E-10	4.01759	6.628E-10	4.22886	8.931E-10
7.45333	7.111E-10	8.36069	6.768E-10	7.03337	6.815E-10	4.04771	6.58E-10	4.2938	8.044E-10
7.47935	7.193E-10	8.38578	6.776E-10	7.05938	6.809E-10	4.13	6.59E-10	4.3171	8.953E-10
7.50267	7.192E-10	8.40903	6.778E-10	7.08633	6.81E-10	4.15849	6.577E-10	4.38407	1.0218E-9
7.52814	7.181E-10	8.43446	6.777E-10	7.11745	6.819E-10	4.22308	6.673E-10	4.40998	8.971E-10
7.55277	7.179E-10	8.45777	6.78E-10	7.16905	6.822E-10	4.2464	6.588E-10	4.47539	8.713E-10
7.61759	5.788E-10	8.48723	6.767E-10	7.19616	6.801E-10	4.28153	6.589E-10	4.49871	8.963E-10
7.64244	7.189E-10	8.55224	6.399E-10	7.21944	6.798E-10	4.3048	6.577E-10	4.56659	9.165E-10
7.68957	7.176E-10	8.57554	6.786E-10	7.25083	6.812E-10	4.37746	6.685E-10	4.62353	8.977E-10
7.7535	7.451E-10	8.63976	6.772E-10	7.27597	6.819E-10	4.40624	6.59E-10	4.69481	9.008E-10
7.778	7.204E-10	8.66634	6.774E-10	7.29922	6.82E-10	4.42954	6.607E-10	4.72193	8.999E-10
7.80331	7.191E-10	8.72821	5.909E-10	7.32769	6.807E-10	4.45453	6.608E-10	4.74522	8.998E-10
7.82662	7.191E-10	8.79059	5.562E-10	7.39307	6.983E-10	4.52256	6.942E-10	4.771	8.99E-10
7.84986	7.173E-10	8.81757	6.784E-10	7.41796	6.815E-10	4.61782	6.622E-10	4.7999	8.979E-10
7.87985	7.192E-10	8.88157	7.632E-10	7.4868	6.834E-10	4.64325	6.609E-10	4.86448	1.0577E-9
7.94625	8.648E-10	8.90488	6.769E-10	7.54943	7.035E-10	4.709	6.354E-10	4.89022	8.998E-10
8.01523	6.44E-10	8.93454	6.787E-10	7.61075	8.083E-10	4.73952	6.636E-10	4.95389	6.428E-10
8.03848	7.209E-10	8.95809	6.777E-10	7.71805	6.005E-10	4.76682	6.609E-10	4.97719	9.01E-10
8.10548	7.78E-10	9.01933	7.391E-10	7.78145	5.315E-10	4.79659	6.626E-10	5.00045	9.019E-10
8.13099	7.185E-10	9.04263	6.771E-10	7.80687	6.796E-10	4.85999	7.138E-10	5.06439	9.723E-10
8.19231	7.187E-10	9.06591	6.763E-10	7.86935	7.331E-10	4.88331	6.626E-10	5.0954	9.122E-10
8.25531	6.931E-10	9.14995	5.581E-10	7.89386	6.79E-10	4.95325	5.247E-10	5.19255	9.028E-10
8.27998	7.217E-10	9.17335	6.79E-10	7.91716	6.804E-10	5.02169	7.428E-10	5.22067	9.028E-10
8.34161	7.775E-10	9.20189	6.768E-10	7.98146	5.349E-10	5.04495	6.653E-10	5.28341	9.942E-10
8.36678	7.185E-10	9.22565	6.769E-10	8.00732	6.803E-10	5.13834	6.655E-10	5.3067	9.053E-10
8.39012	7.187E-10	9.25655	6.793E-10	8.07251	7.367E-10	5.20202	7.045E-10	5.32996	9.055E-10
8.45249	7.524E-10	9.32252	6.939E-10	8.09581	6.799E-10	5.22533	6.66E-10	5.3564	9.048E-10
8.47579	7.219E-10	9.34582	6.771E-10	8.18095	6.798E-10	5.24857	6.663E-10	5.42415	1.0817E-9
8.50048	7.217E-10	9.4099	5.574E-10	8.20744	6.779E-10	5.27711	6.673E-10	5.45187	1.2643E-9
8.56728	7.608E-10	9.43707	6.783E-10	8.2737	6.878E-10	5.35382	6.117E-10	5.47557	1.6146E-9
8.59257	7.223E-10	9.5016	7.508E-10	8.29702	6.793E-10	5.37825	6.677E-10	5.49884	2.0616E-9
8.61707	7.216E-10	9.52851	6.771E-10	8.36129	5.759E-10	5.40315	6.658E-10	5.5641	3.4453E-9
8.64042	7.215E-10	9.59119	5.816E-10	8.38602	6.798E-10	5.42645	6.659E-10	5.65712	4.686E-9
8.7353	6.605E-10	9.64688	7.581E-10	8.45221	7.953E-10	5.45613	6.683E-10	5.68079	4.9577E-9
8.75859	7.232E-10	9.70958	6.532E-10	8.52018	6.87E-10	5.51788	7.736E-10	5.75541	4.8754E-9
8.82434	8.132E-10	9.7341	6.821E-10	8.54619	6.793E-10	5.54283	6.666E-10	5.82547	4.6768E-9
8.84764	7.214E-10	9.75741	6.784E-10	8.5695	6.793E-10	5.56615	6.677E-10	5.8968	4.3465E-9
8.88023	7.228E-10	9.82759	7.103E-10	8.59944	6.797E-10	5.64748	5.9E-10	5.92011	4.3358E-9
8.94473	7.348E-10	9.85308	6.776E-10	8.67907	6.789E-10	5.67334	6.702E-10	5.94797	4.2973E-9
8.96818	7.21E-10	9.87635	6.776E-10	8.74393	5.769E-10	5.69667	6.704E-10	5.977	4.2615E-9
8.99147	7.214E-10	9.94365	7.123E-10	8.76896	6.778E-10	5.76499	6.669E-10	6.00029	4.2375E-9
9.01763	7.232E-10	10.01082	5.482E-10	8.83163	8.353E-10	5.83245	5.536E-10	6.03127	4.185E-9
9.04095	7.238E-10	10.03506	6.8E-10	8.85707	6.801E-10	5.86265	6.685E-10	6.09367	4.025E-9
9.068	7.221E-10	10.10159	7.168E-10	8.92092	7.188E-10	5.886	6.708E-10	6.15231	4.2865E-9
9.09918	7.245E-10	10.14528	6.783E-10	8.94423	6.774E-10	5.95954	7.894E-10	6.17561	4.3781E-9
9.19228	7.242E-10	10.20769	6.051E-10	9.01931	6.705E-10	6.03114	5.925E-10	6.20084	4.5087E-9
9.21563	7.238E-10	10.23374	6.786E-10	9.08171	2.792E-10	6.05878	6.703E-10	6.22724	4.7211E-9
9.24029	7.228E-10	10.25706	5.483E-10	9.10597	6.777E-10	6.08209	6.71E-10	6.25055	4.9791E-9
9.30511	8.726E-10	10.3249	6.862E-10	9.19887	6.803E-10	6.14722	6.723E-10	6.27956	5.3653E-9
9.33147	7.246E-10	10.39071	7.037E-10	9.22221	6.913E-10	6.21087	6.495E-10	6.30453	5.7166E-9
9.35623	7.229E-10	10.41524	9.237E-10	9.24807	6.76E-10	6.23416	6.729E-10	6.32782	6.0412E-9
9.37952	7.24E-10	10.47958	1.9531E-9	9.27801	6.764E-10	6.3004	7.748E-10	6.39516	6.787E-9
9.41439	7.232E-10	10.50422	2.2442E-9	9.34198	6.614E-10	6.32882	6.738E-10	6.42009	7.1428E-9
9.4377	7.237E-10	10.52839	2.67E-9	9.36531	6.775E-10	6.35517	6.736E-10	6.48705	7.935E-9
9.50149	6.764E-10	10.59151	2.7528E-9	9.38858	6.776E-10	6.42004	8.18E-10	6.51162	8.0391E-9
9.56394	7.873E-10	10.65312	2.5725E-9	9.41771	6.252E-10	6.44872	6.749E-10	6.57481	8.5411E-9
9.58724	7.234E-10	10.67926	2.5172E-9	9.47996	6.228E-10	6.47478	6.754E-10	6.60068	8.8551E-9
9.65212	6.282E-10	10.70261	2.477E-9	9.50691	6.774E-10	6.49816	6.738E-10	6.69295	9.6589E-9
9.70002	7.123E-10	10.72734	2.4417E-9	9.57172	7.834E-10	6.52576	6.745E-10	6.71849	9.9215E-9
9.7626	8.324E-10	10.75307	2.4106E-9	9.59692	6.778E-10	6.58909	7.001E-10	6.74182	1.01315E-8
9.78715	7.191E-10	10.77841	2.3849E-9	9.68835	6.778E-10	6.64275	6.751E-10	6.80631	1.0803E-8
9.81046	7.193E-10	10.80171	2.364E-9	9.75223	8.076E-10	6.70921	5.676E-10	6.83355	1.0943E-8
9.83709	7.231E-10	10.82968	2.342E-9	9.77818	6.789E-10	6.73451	6.769E-10	6.85686	1.10129E-8
9.86042	7.236E-10	10.85301	2.3232E-9	9.84202	5.487E-10	6.80703	6.791E-10	6.8818	1.09019E-8
9.92599	8.496E-10	10.87628	2.3132E-9	9.87019	6.776E-10	6.87019	5.928E-10	6.90731	1.08365E-8
9.94925	7.251E-10	10.90361	2.2944E-9	9.94073	1.0877E-9	6.8935	6.77E-10	6.93062	1.07892E-8
9.9762	7.267E-10	10.92692	2.2829E-9	10.00227	1.9538E-9	6.95778	6.5E-10	6.9948	1.05555E-8
10.00133	7.249E-10	10.99364	2.5684E-9	10.03053	2.6163E-9	7.02137	7.482E-10	7.01824	1.06656E-8
10.02464	6.038E-10	11.0169	2.5114E-9	10.09558	3.7812E-9	7.04467	6.785E-10	7.08294	1.05909E-8
10.0491	7.248E-10	11.04595	2.6796E-9	10.1261	4.0201E-9	7.1519	6.79E-10	7.10845	1.05808E-8
10.11352	6.381E-10	11.10814	3.299E-9	10.19242	3.8286E-9	7.18393	6.774E-10	7.19387	1.03985E-8
10.13917	7.257E-10	11.15691	4.1531E-9	10.21887	3.7013E-9	7.20723	6.776E-10	7.22035	1.04994E-8
10.24166	1.1424E-9	11.18672	4.0942E-9	10.284	3.4332E-9	7.27977	7.865E-10	7.28418	1.06314E-8
10.26893	1.1197E-9	11.24923	3.8423E-9	10.30733	3.4615E-9	7.30532	6.792E-10	7.31077	1.07195E-8
10.33038	1.0443E-9	11.27469	3.8304E-9	10.37115	3.3617E-9	7.3683	5.806E-10	7.37569	1.11683E-8
10.35627	1.0951E-9	11.33849	3.7501E-9	10.39621	3.3405E-9	7.39156	6.816E-10	7.39901	1.14912E-8
10.3796	1.0899E-9	11.36182	3.7092E-9	10.42697	3.3117E-9	7.41992	6.787E-10	7.42228	1.17471E-8
10.44139	1.0524E-9	11.38774	3.6867E-9	10.45027	3.1396E-9	7.44359	6.797E-10	7.4893	1.23625E-8
10.46469	1.0758E-9	11.41239	3.666E-9	10.475	3.2581E-9	7.51066	6.827E-10	7.55295	1.29579E-8
10.48955	1.0747E-9	11.43581	3.6475E-9	10.54232	3.2484E-9	7.53393	6.804E-10	7.63887	1.37375E-8
10.51475	1.0738E-9	11.49806	3.6366E-9	10.56908	3.3181E-9	7.59873	7.705E-10	7.71146	1.4312E-8
10.53905	1.038E-9	11.52138	3.5969E-9	10.63112	3.5933E-9	7.6546	6.82E-10	7.77649	1.4666E-8
10.60117	1.0794E-9	11.54467	3.5889E-9	10.7361	4.8937E-9	7.68313	6.827E-10	7.80004	1.50104E-8
10.62727	1.1131E-9	11.61087	3.7527E-9	10.76108	5.2484E-9	7.70642	6.827E-10	7.8694	1.5548E-8
10.65063	1.1814E-9	11.69982	4.6347E-9	10.78784	5.5959E-9	7.73608	6.835E-10	7.89276	1.57085E-8
10.7087	1.4478E-9	11.72446	4.9055E-9	10.84983	6.2836E-9	7.767	6.827E-10	7.91864	1.58979E-8
10.73318	1.5967E-9	11.79076	5.6116E-9	10.91614	6.1925E-9	7.79661	6.827E-10	7.98439	1.61726E-8
10.75645	1.6652E-9	11.85738	5.372E-9	10.93946	6.116E-9	7.85948	6.994E-10	8.00771	1.60863E-8
10.78486	1.6318E-9	11.88729	5.3743E-9	10.96531	6.052E-9	7.8851	6.826E-10	8.031	1.60341E-8
10.80933	1.6136E-9	11.9106	5.3413E-9	10.99334	6.0029E-9	7.94663	6.288E-10	8.09448	1.58203E-8
10.87389	1.4965E-9	11.98102	5.3683E-9	11.01666	5.9675E-9	7.97119	6.85E-10	8.14634	1.58718E-8
10.8972	1.5709E-9	12.06233	5.196E-9	11.08333	5.8304E-9	7.9945	6.853E-10	8.17221	1.58431E-8
10.96462	1.6898E-9	12.16043	5.1641E-9	11.10664	5.8679E-9	8.02192	6.838E-10	8.23416	1.58357E-8
10.98946	1.5448E-9	12.18788	5.2009E-9	11.20024	5.7834E-9	8.08972	6.325E-10	8.26088	1.57575E-8
11.01518	1.5404E-9	12.2112	5.2738E-9	11.2621	5.648E-9	8.13974	6.856E-10	8.32229	1.56586E-8
11.03844	1.0793E-9	12.23691	5.3748E-9	11.28543	5.817E-9	8.16306	6.846E-10	8.38807	1.57969E-8
11.06682	1.5273E-9	12.26234	5.5071E-9	11.30876	5.9014E-9	8.23373	7.252E-10	8.41139	1.58033E-8
11.09011	1.5238E-9	12.33038	6.0846E-9	11.37607	6.359E-9	8.29897	7.849E-10	8.44089	1.59029E-8
11.12276	1.5394E-9	12.35483	6.5497E-9	11.44322	6.9473E-9	8.36767	5.953E-10	8.50968	1.63977E-8
11.14606	1.6055E-9	12.38163	6.9057E-9	11.46774	7.3751E-9	8.39093	6.868E-10	8.53299	1.65975E-8
11.20402	1.8734E-9	12.4049	6.9639E-9	11.53597	8.1924E-9	8.45625	7.747E-10	8.55814	1.68228E-8
11.27017	2.2842E-9	12.47257	6.8136E-9	11.60158	8.5736E-9	8.52964	6.055E-10	8.58758	1.7076E-8
11.29493	2.1595E-9	12.54004	6.7559E-9	11.62609	8.3888E-9	8.59584	6.857E-10	8.61087	1.72648E-8
11.32073	2.1337E-9	12.60813	6.5242E-9	11.72423	8.1991E-9	8.70408	7.774E-10	8.70673	1.80419E-8
11.34405	2.1139E-9	12.66644	6.6265E-9	11.74949	8.2086E-9	8.7305	1.0445E-9	8.73004	1.81172E-8
11.36731	2.099E-9	12.6919	6.6107E-9	11.81398	8.2157E-9	8.75384	1.3547E-9	8.79415	1.84664E-8
11.44609	2.0594E-9	12.71519	6.6029E-9	11.8373	8.1405E-9	8.81701	1.6983E-9	8.81996	1.87065E-8
11.46941	2.0522E-9	12.77898	6.6603E-9	11.86056	8.1227E-9	8.84293	1.6326E-9	8.8433	1.88572E-8
11.49434	2.0466E-9	12.8095	6.637E-9	11.88896	7.9029E-9	8.87203	1.5919E-9	8.90578	1.94013E-8
11.56394	2.0042E-9	12.8328	6.7095E-9	11.95346	8.1516E-9	8.94119	1.6278E-9	8.92908	1.93999E-8
11.58725	2.0199E-9	12.89727	7.1871E-9	11.97676	8.0894E-9	8.96771	1.5156E-9	8.95394	1.95514E-8
11.6537	1.9869E-9	12.95909	7.8036E-9	12.05237	8.359E-9	8.99612	1.5013E-9	9.01656	1.98266E-8
11.70952	2.2705E-9	12.98265	8.0426E-9	12.07848	8.5721E-9	9.05897	1.5486E-9	9.04193	2.00787E-8
11.73549	2.4212E-9	13.0474	8.0024E-9	12.14356	9.2731E-9	9.08233	1.4665E-9	9.10312	2.0274E-8
11.75879	2.5968E-9	13.07252	8.0776E-9	12.2068	9.9944E-9	9.17242	1.5421E-9	9.15254	2.01359E-8
11.78878	2.5419E-9	13.1025	8.0385E-9	12.27267	1.06666E-8	9.19576	1.478E-9	9.21642	1.9864E-8
11.81503	2.5181E-9	13.16593	7.9794E-9	12.29756	1.08247E-8	9.26129	1.7302E-9	9.23975	1.99974E-8
11.84119	2.4967E-9	13.19133	7.9601E-9	12.32086	1.07508E-8	9.28458	1.8736E-9	9.26423	1.99705E-8
11.86448	2.4818E-9	13.2583	7.9134E-9	12.38572	1.03903E-8	9.35206	2.6837E-9	9.29801	1.99294E-8
11.89118	2.4717E-9	13.28297	7.9016E-9	12.409	1.05784E-8	9.41671	3.7535E-9	9.32409	1.99018E-8
11.91571	2.4605E-9	13.30628	7.7548E-9	12.47603	1.06549E-8	9.44282	4.016E-9	9.38705	1.99443E-8
11.94536	2.4463E-9	13.37547	7.894E-9	12.50723	1.04868E-8	9.50424	4.7664E-9	9.45398	1.97592E-8
11.96863	2.4394E-9	13.43923	8.0456E-9	12.53053	1.04662E-8	9.56869	5.299E-9	9.51695	1.97009E-8
11.9942	2.4345E-9	13.46405	8.1035E-9	12.55973	1.04467E-8	9.59362	5.5369E-9	9.54183	1.98831E-8
12.02005	2.426E-9	13.52598	8.4864E-9	12.58671	1.04254E-8	9.67304	6.2344E-9	9.60439	2.01844E-8
12.04331	2.4191E-9	13.58783	9.1994E-9	12.61002	1.03842E-8	9.73988	6.3706E-9	9.6313	2.03741E-8
12.06839	2.4189E-9	13.66967	9.5823E-9	12.63517	1.03843E-8	9.80666	6.0216E-9	9.71662	2.09455E-8
12.09175	2.4111E-9	13.69509	9.5405E-9	12.66022	1.03771E-8	9.83449	6.0523E-9	9.78726	2.15151E-8
