dataset	experiment	checkpoint	strategy	protected_k	retention_time_s	retention_recalibrate_scale	retention_scales_d2d	instance_index	instance_seed	mc_index	mc_seed	accuracy	loss	elapsed_seconds	sigma_c2c	sigma_d2d	noise_mode	script	evidence_grade
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	9	21060521	2	21061523	64.35	2.049997	6.065	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	9	21060521	3	21061524	64.14	2.063626	6.067	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	9	21060521	1	21070522	64.21	2.070742	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	9	21060521	2	21070523	64.17	2.065588	6.095	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	9	21060521	3	21070524	64.64	2.066097	6.096	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	9	21060521	1	21060522	67.34	1.912054	5.997	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	9	21060521	2	21060523	67.36	1.906637	5.981	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	9	21060521	3	21060524	67.57	1.903416	6.002	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	9	21060521	1	21061522	64.97	2.005791	6.096	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	9	21060521	2	21061523	65.12	2.011587	6.108	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	9	21060521	3	21061524	64.68	2.024182	6.069	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	9	21060521	1	21070522	65.03	2.024115	6.089	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	9	21060521	2	21070523	64.85	2.017966	6.07	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	9	21060521	3	21070524	64.94	2.02306	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	10	21160521	1	21160522	63.26	2.230591	5.999	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	10	21160521	2	21160523	63.64	2.217456	6.031	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	10	21160521	3	21160524	63.4	2.208933	6.021	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	10	21160521	1	21161522	60.98	2.335898	6.072	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	10	21160521	2	21161523	61.1	2.301259	6.055	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	10	21160521	3	21161524	60.83	2.356955	6.063	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	10	21160521	1	21170522	60.65	2.336931	6.084	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	10	21160521	2	21170523	61.46	2.288447	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	10	21160521	3	21170524	60.94	2.340374	6.075	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	10	21160521	1	21160522	65.54	2.025306	5.992	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	10	21160521	2	21160523	65.76	2.019712	5.98	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	10	21160521	3	21160524	66.18	1.999733	5.998	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	10	21160521	1	21161522	63.21	2.13265	6.087	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	10	21160521	2	21161523	63.81	2.099475	6.062	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	10	21160521	3	21161524	63.06	2.155778	6.061	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	10	21160521	1	21170522	63.34	2.13116	6.071	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	10	21160521	2	21170523	63.47	2.120018	6.054	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	10	21160521	3	21170524	63.57	2.127865	6.084	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	10	21160521	1	21160522	67.0	1.918553	5.994	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	10	21160521	2	21160523	67.04	1.914628	5.997	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	10	21160521	3	21160524	67.37	1.901855	5.99	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	10	21160521	1	21161522	65.26	2.014122	6.078	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	10	21160521	2	21161523	65.13	2.003278	6.075	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	10	21160521	3	21161524	63.99	2.048825	6.066	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	10	21160521	1	21170522	64.99	2.014448	6.062	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	10	21160521	2	21170523	64.82	2.001523	6.076	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	10	21160521	3	21170524	64.74	2.013305	6.078	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
