dataset	experiment	checkpoint	strategy	protected_k	retention_time_s	retention_recalibrate_scale	retention_scales_d2d	instance_index	instance_seed	mc_index	mc_seed	accuracy	loss	elapsed_seconds	sigma_c2c	sigma_d2d	noise_mode	script	evidence_grade
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	1	20260520	3	20260523	65.39	2.046631	5.952	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	1	20260520	1	20261521	63.53	2.14782	6.023	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	1	20260520	2	20261522	63.48	2.162153	6.024	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	1	20260520	3	20261523	63.66	2.143651	6.034	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	1	20260520	1	20270521	63.39	2.147517	6.029	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	1	20260520	2	20270522	63.26	2.144186	6.03	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	1	20260520	3	20270523	62.93	2.153634	6.035	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	1	20260520	1	20260521	66.35	1.986996	5.973	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	1	20260520	2	20260522	66.66	1.964202	5.964	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	1	20260520	3	20260523	66.24	1.986106	5.961	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	1	20260520	1	20261521	64.82	2.07421	6.034	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	1	20260520	2	20261522	64.48	2.09872	6.017	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	1	20260520	3	20261523	64.76	2.077306	6.017	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	1	20260520	1	20270521	64.66	2.07422	6.03	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	1	20260520	2	20270522	64.83	2.062953	6.042	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	1	20260520	3	20270523	64.52	2.096086	6.029	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	2	20360520	1	20360521	63.97	2.157881	5.972	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	2	20360520	2	20360522	63.3	2.177011	5.981	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	2	20360520	3	20360523	63.98	2.159691	5.983	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	2	20360520	1	20361521	61.59	2.25731	6.04	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	2	20360520	2	20361522	61.73	2.254886	6.038	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	2	20360520	3	20361523	61.42	2.269388	6.039	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	2	20360520	1	20370521	61.61	2.266734	6.028	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	2	20360520	2	20370522	61.71	2.272437	6.037	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	2	20360520	3	20370523	61.78	2.295084	6.026	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	2	20360520	1	20360521	65.73	2.035274	5.967	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	2	20360520	2	20360522	65.5	2.030126	5.982	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	2	20360520	3	20360523	65.43	2.018791	5.975	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	2	20360520	1	20361521	63.24	2.144757	6.035	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	2	20360520	2	20361522	63.54	2.12938	6.045	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	2	20360520	3	20361523	63.44	2.14532	6.031	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	2	20360520	1	20370521	63.31	2.136047	6.029	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	2	20360520	2	20370522	63.43	2.135731	6.059	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	2	20360520	3	20370523	63.17	2.159458	6.029	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	2	20360520	1	20360521	66.29	1.982275	5.968	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	2	20360520	2	20360522	66.7	1.976186	5.977	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	2	20360520	3	20360523	66.71	1.969325	5.973	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	2	20360520	1	20361521	64.38	2.087106	6.041	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	2	20360520	2	20361522	64.78	2.064115	6.044	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	2	20360520	3	20361523	64.37	2.091107	6.043	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	2	20360520	1	20370521	64.25	2.080282	6.033	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	2	20360520	2	20370522	64.8	2.068535	6.039	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	2	20360520	3	20370523	64.37	2.094038	6.055	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	3	20460520	1	20460521	62.41	2.23987	5.97	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	3	20460520	2	20460522	62.5	2.22716	5.965	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	3	20460520	3	20460523	62.2	2.229686	5.96	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	3	20460520	1	20461521	59.96	2.338963	6.04	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	3	20460520	2	20461522	59.89	2.331369	6.056	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	3	20460520	3	20461523	60.26	2.295397	6.048	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	3	20460520	1	20470521	60.49	2.319505	6.057	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	3	20460520	2	20470522	60.28	2.335578	6.056	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	3	20460520	3	20470523	60.22	2.341728	6.045	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	3	20460520	1	20460521	64.6	2.08252	5.983	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	3	20460520	2	20460522	64.68	2.082306	5.971	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	3	20460520	3	20460523	64.32	2.091727	5.98	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	3	20460520	1	20461521	62.45	2.207481	6.055	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	3	20460520	2	20461522	62.64	2.172132	6.051	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	3	20460520	3	20461523	62.76	2.171482	6.037	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	3	20460520	1	20470521	62.59	2.172413	6.066	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	3	20460520	2	20470522	62.13	2.199545	6.05	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	3	20460520	3	20470523	62.88	2.205057	6.044	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	3	20460520	1	20460521	66.49	1.966313	5.987	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	3	20460520	2	20460522	66.74	1.966646	5.983	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	3	20460520	3	20460523	66.31	1.989626	5.975	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	3	20460520	1	20461521	63.89	2.099798	6.057	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	3	20460520	2	20461522	64.66	2.057225	6.059	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	3	20460520	3	20461523	64.4	2.057981	6.02	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	3	20460520	1	20470521	64.43	2.047911	6.021	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	3	20460520	2	20470522	64.58	2.053987	6.04	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	3	20460520	3	20470523	64.93	2.083384	6.081	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	4	20560520	1	20560521	62.04	2.243913	5.99	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	4	20560520	2	20560522	62.12	2.271253	5.956	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	4	20560520	3	20560523	61.84	2.265387	5.915	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	4	20560520	1	20561521	60.26	2.344144	6.001	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	4	20560520	2	20561522	60.03	2.357081	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	4	20560520	3	20561523	60.25	2.367312	6.091	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	4	20560520	1	20570521	59.92	2.357105	6.04	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	4	20560520	2	20570522	59.99	2.36759	6.035	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	4	20560520	3	20570523	60.39	2.340698	6.027	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	4	20560520	1	20560521	65.32	2.062344	5.955	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	4	20560520	2	20560522	65.12	2.074787	5.977	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	4	20560520	3	20560523	64.98	2.058463	6.032	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	4	20560520	1	20561521	63.37	2.18325	6.062	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
