dataset	experiment	checkpoint	strategy	protected_k	retention_time_s	retention_recalibrate_scale	retention_scales_d2d	instance_index	instance_seed	mc_index	mc_seed	accuracy	loss	elapsed_seconds	sigma_c2c	sigma_d2d	noise_mode	script	evidence_grade
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	6	20760516	1	20760517	65.06	2.077703	6.022	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	6	20760516	2	20760518	64.55	2.094519	6.021	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	6	20760516	3	20760519	65.05	2.090721	6.032	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	6	20760516	1	20761517	62.37	2.253925	6.202	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	6	20760516	2	20761518	62.44	2.232514	6.063	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	6	20760516	3	20761519	62.15	2.248762	6.037	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	6	20760516	1	20770517	62.24	2.239122	6.024	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	6	20760516	2	20770518	62.39	2.225633	6.104	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	6	20760516	3	20770519	61.89	2.246053	6.204	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	7	20860516	1	20860517	56.83	2.670945	6.037	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	7	20860516	2	20860518	56.94	2.634495	5.961	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	7	20860516	3	20860519	57.12	2.629296	5.924	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	7	20860516	1	20861517	53.93	2.796002	6.076	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	7	20860516	2	20861518	54.57	2.786071	6.158	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	7	20860516	3	20861519	54.23	2.796777	6.185	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	7	20860516	1	20870517	53.69	2.8381	6.031	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	7	20860516	2	20870518	53.88	2.793	5.982	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	7	20860516	3	20870519	54.12	2.817969	6.043	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	7	20860516	1	20860517	62.2	2.271167	6.077	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	7	20860516	2	20860518	62.31	2.271492	6.178	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	7	20860516	3	20860519	62.72	2.25808	5.964	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	7	20860516	1	20861517	60.21	2.433926	6.0	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	7	20860516	2	20861518	59.71	2.419222	6.019	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	7	20860516	3	20861519	59.95	2.396068	6.123	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	7	20860516	1	20870517	58.63	2.450319	6.235	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	7	20860516	2	20870518	60.44	2.398355	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	7	20860516	3	20870519	59.76	2.420697	6.012	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	7	20860516	1	20860517	65.12	2.076871	5.921	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	7	20860516	2	20860518	64.71	2.095382	6.032	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	7	20860516	3	20860519	65.1	2.082713	6.104	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	7	20860516	1	20861517	62.46	2.255896	6.134	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	7	20860516	2	20861518	62.05	2.238742	5.997	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	7	20860516	3	20861519	62.24	2.246341	5.994	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	7	20860516	1	20870517	62.21	2.243457	6.058	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	7	20860516	2	20870518	62.26	2.217226	6.122	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	7	20860516	3	20870519	61.98	2.238396	6.192	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	8	20960516	1	20960517	58.65	2.557642	5.941	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	8	20960516	2	20960518	58.72	2.54991	5.93	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	8	20960516	3	20960519	58.48	2.543645	5.974	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	8	20960516	1	20961517	55.76	2.719734	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	8	20960516	2	20961518	55.57	2.743782	6.088	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	8	20960516	3	20961519	54.98	2.756628	6.103	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	8	20960516	1	20970517	55.61	2.711463	6.094	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	8	20960516	2	20970518	55.3	2.748732	6.078	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	8	20960516	3	20970519	56.15	2.691111	6.07	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	8	20960516	1	20960517	63.4	2.18153	6.0	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	8	20960516	2	20960518	63.55	2.196883	6.0	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	8	20960516	3	20960519	63.56	2.182781	6.02	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	8	20960516	1	20961517	60.95	2.343942	6.079	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	8	20960516	2	20961518	61.02	2.351636	6.076	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	8	20960516	3	20961519	61.02	2.361498	6.087	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	8	20960516	1	20970517	61.15	2.334319	6.075	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	8	20960516	2	20970518	60.87	2.346637	6.091	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	8	20960516	3	20970519	60.8	2.328073	6.084	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	8	20960516	1	20960517	65.12	2.085108	6.002	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	8	20960516	2	20960518	64.83	2.104843	6.013	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	8	20960516	3	20960519	64.67	2.101963	6.009	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	8	20960516	1	20961517	62.25	2.244094	6.096	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	8	20960516	2	20961518	62.22	2.26235	6.085	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	8	20960516	3	20961519	62.16	2.261799	6.082	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	8	20960516	1	20970517	62.18	2.234309	6.082	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	8	20960516	2	20970518	62.45	2.242753	6.076	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	8	20960516	3	20970519	62.5	2.225319	6.086	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	9	21060516	1	21060517	56.86	2.717135	6.009	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	9	21060516	2	21060518	56.82	2.739257	6.02	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	9	21060516	3	21060519	56.32	2.755634	6.013	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	9	21060516	1	21061517	54.17	2.896584	6.083	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	9	21060516	2	21061518	54.51	2.861735	6.078	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	9	21060516	3	21061519	54.54	2.874083	6.08	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	9	21060516	1	21070517	53.56	2.89264	6.095	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	9	21060516	2	21070518	54.47	2.888992	6.082	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	9	21060516	3	21070519	54.38	2.859499	6.078	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	9	21060516	1	21060517	63.3	2.207494	6.008	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	9	21060516	2	21060518	63.32	2.209026	6.018	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	9	21060516	3	21060519	63.37	2.212928	6.027	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	9	21060516	1	21061517	60.43	2.365025	6.083	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	9	21060516	2	21061518	60.49	2.349766	6.087	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	9	21060516	3	21061519	60.83	2.35196	6.081	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	9	21060516	1	21070517	60.21	2.386055	6.096	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	9	21060516	2	21070518	60.43	2.371131	6.093	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	9	21060516	3	21070519	60.4	2.371029	6.077	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	9	21060516	1	21060517	64.85	2.09086	6.005	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	9	21060516	2	21060518	65.28	2.082467	6.011	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	9	21060516	3	21060519	64.6	2.09129	6.021	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	9	21060516	1	21061517	62.14	2.224017	6.096	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	9	21060516	2	21061518	62.48	2.224322	6.087	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	9	21060516	3	21061519	62.67	2.222419	6.095	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	9	21060516	1	21070517	61.85	2.241654	6.072	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	9	21060516	2	21070518	62.37	2.232395	6.077	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	9	21060516	3	21070519	61.95	2.249033	6.111	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	10	21160516	1	21160517	58.15	2.622203	6.004	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	10	21160516	2	21160518	58.88	2.577301	5.997	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	10	21160516	3	21160519	57.81	2.628889	6.004	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	10	21160516	1	21161517	55.77	2.803502	6.086	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	checkpoints/_ensemble/cifar100_seed789/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	10	21160516	2	21161518	55.29	2.788814	6.088	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
