dataset	model_type	experiment	experiment_name	checkpoint	module_path	layer_index	layer_type	retention_time_s	tau_1	tau_2	A_0	retention_state_dependent	retention_decay_factor_scalar	weight_abs_mean	base_effective_abs_mean	drift_pos_mean	drift_pos_l2	drift_neg_mean	drift_neg_l2	drift_effective_mean	drift_effective_std	drift_effective_l2	drift_effective_linf	drift_abs_to_weight_abs_corr	drift_abs_to_base_effective_abs_corr	script	evidence_grade
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.attn.proj	4	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.027825243771076202	1.2960572242736816	-0.6651806831359863	98.90196990966797	-0.6532422304153442	97.21385192871094	-0.01193847693502903	0.662537157535553	84.81852722167969	3.5999999046325684	0.9858123998274884	0.9999999999999952	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.attn.proj	4	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.027825243771076202	1.2960572242736816	-0.6651806831359863	98.90196990966797	-0.6532422304153442	97.21385192871094	-0.01193847693502903	0.662537157535553	84.81852722167969	3.5999999046325684	0.9858123998274884	0.9999999999999952	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc1	5	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.036484912037849426	1.5304689407348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc1	5	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.036484912037849426	1.5304689407348633	-0.7067747712135315	215.40928649902344	-0.7054125070571899	215.3413543701172	-0.0013623046688735485	0.778365433216095	199.26187133789062	3.5999999046325684	0.9894353129294882	0.9999999999999959	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc1	5	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.036484912037849426	1.5304689407348633	-0.7067747712135315	215.40928649902344	-0.7054125070571899	215.3413543701172	-0.0013623046688735485	0.778365433216095	199.26187133789062	3.5999999046325684	0.9894353129294882	0.9999999999999959	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc1	5	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.036484912037849426	1.5304689407348633	-0.7067747712135315	215.40928649902344	-0.7054125070571899	215.3413543701172	-0.0013623046688735485	0.778365433216095	199.26187133789062	3.5999999046325684	0.9894353129294882	0.9999999999999959	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc2	6	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03460977226495743	1.5285005569458008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc2	6	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03460977226495743	1.5285005569458008	-0.7130516171455383	217.09893798828125	-0.6983482837677002	213.1511688232422	-0.01470336876809597	0.7765946984291077	198.84388732910156	3.5999999046325684	0.9893715544577525	0.9999999999999976	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc2	6	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03460977226495743	1.5285005569458008	-0.7130516171455383	217.09893798828125	-0.6983482837677002	213.1511688232422	-0.01470336876809597	0.7765946984291077	198.84388732910156	3.5999999046325684	0.9893715544577525	0.9999999999999976	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.0.mlp.fc2	6	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03460977226495743	1.5285005569458008	-0.7130516171455383	217.09893798828125	-0.6983482837677002	213.1511688232422	-0.01470336876809597	0.7765946984291077	198.84388732910156	3.5999999046325684	0.9893715544577525	0.9999999999999976	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.qkv	7	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.04060317203402519	1.5422486066818237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.qkv	7	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04060317203402519	1.5422486066818237	-0.7082275152206421	188.37216186523438	-0.7086717486381531	188.22140502929688	0.0004443369689397514	0.7932061553001404	175.85581970214844	3.5999999046325684	0.9902524477258839	0.9999999999999957	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.qkv	7	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.04060317203402519	1.5422486066818237	-0.7082275152206421	188.37216186523438	-0.7086717486381531	188.22140502929688	0.0004443369689397514	0.7932061553001404	175.85581970214844	3.5999999046325684	0.9902524477258839	0.9999999999999957	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.qkv	7	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.04060317203402519	1.5422486066818237	-0.7082275152206421	188.37216186523438	-0.7086717486381531	188.22140502929688	0.0004443369689397514	0.7932061553001404	175.85581970214844	3.5999999046325684	0.9902524477258839	0.9999999999999957	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.proj	8	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.032193105667829514	1.5946656465530396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.proj	8	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.032193105667829514	1.5946656465530396	-0.7185741662979126	110.5606918334961	-0.7192919254302979	110.66180419921875	0.0007177738007158041	0.8143823742866516	104.24098205566406	3.5999999046325684	0.9904110387307059	1.0	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.proj	8	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.032193105667829514	1.5946656465530396	-0.7185741662979126	110.5606918334961	-0.7192919254302979	110.66180419921875	0.0007177738007158041	0.8143823742866516	104.24098205566406	3.5999999046325684	0.9904110387307059	1.0	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.attn.proj	8	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.032193105667829514	1.5946656465530396	-0.7185741662979126	110.5606918334961	-0.7192919254302979	110.66180419921875	0.0007177738007158041	0.8143823742866516	104.24098205566406	3.5999999046325684	0.9904110387307059	1.0	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc1	9	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03655093535780907	1.6040863990783691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc1	9	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03655093535780907	1.6040863990783691	-0.7283006906509399	223.5469512939453	-0.7133336067199707	218.99453735351562	-0.014967037364840508	0.8128898739814758	208.1350860595703	3.5999999046325684	0.9902592225255071	0.9999999999999968	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc1	9	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03655093535780907	1.6040863990783691	-0.7283006906509399	223.5469512939453	-0.7133336067199707	218.99453735351562	-0.014967037364840508	0.8128898739814758	208.1350860595703	3.5999999046325684	0.9902592225255071	0.9999999999999968	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc1	9	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03655093535780907	1.6040863990783691	-0.7283006906509399	223.5469512939453	-0.7133336067199707	218.99453735351562	-0.014967037364840508	0.8128898739814758	208.1350860595703	3.5999999046325684	0.9902592225255071	0.9999999999999968	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc2	10	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03264933079481125	1.3039581775665283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc2	10	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03264933079481125	1.3039581775665283	-0.6629759073257446	196.83848571777344	-0.6586070656776428	195.58856201171875	-0.004368896596133709	0.6615477800369263	169.35992431640625	3.5999999046325684	0.985261803705748	0.9999999999999978	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc2	10	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03264933079481125	1.3039581775665283	-0.6629759073257446	196.83848571777344	-0.6586070656776428	195.58856201171875	-0.004368896596133709	0.6615477800369263	169.35992431640625	3.5999999046325684	0.985261803705748	0.9999999999999978	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.1.blocks.1.mlp.fc2	10	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03264933079481125	1.3039581775665283	-0.6629759073257446	196.83848571777344	-0.6586070656776428	195.58856201171875	-0.004368896596133709	0.6615477800369263	169.35992431640625	3.5999999046325684	0.985261803705748	0.9999999999999978	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.qkv	11	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.03614727035164833	1.3298438787460327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.qkv	11	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03614727035164833	1.3298438787460327	-0.6657467484474182	216.21795654296875	-0.666190505027771	216.4897003173828	0.00044374962453730404	0.6880656480789185	190.682373046875	3.5999999046325684	0.9872941238185748	0.9999999999999927	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.qkv	11	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.03614727035164833	1.3298438787460327	-0.6657467484474182	216.21795654296875	-0.666190505027771	216.4897003173828	0.00044374962453730404	0.6880656480789185	190.682373046875	3.5999999046325684	0.9872941238185748	0.9999999999999927	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.qkv	11	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.03614727035164833	1.3298438787460327	-0.6657467484474182	216.21795654296875	-0.666190505027771	216.4897003173828	0.00044374962453730404	0.6880656480789185	190.682373046875	3.5999999046325684	0.9872941238185748	0.9999999999999927	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.proj	12	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.028734873980283737	1.4939062595367432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.proj	12	AnalogLinear	1000.0	0.14	0.61	0.6	False	0.6000000238418579	0.028734873980283737	1.4939062595367432	-0.701434314250946	134.08349609375	-0.6961281299591064	132.99337768554688	-0.005306249018758535	0.77143394947052	123.4323501586914	3.5999999046325684	0.9897927971323848	0.999999999999998	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.proj	12	AnalogLinear	10000.0	0.14	0.61	0.6	False	0.6000000238418579	0.028734873980283737	1.4939062595367432	-0.701434314250946	134.08349609375	-0.6961281299591064	132.99337768554688	-0.005306249018758535	0.77143394947052	123.4323501586914	3.5999999046325684	0.9897927971323848	0.999999999999998	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.attn.proj	12	AnalogLinear	86400.0	0.14	0.61	0.6	False	0.6000000238418579	0.028734873980283737	1.4939062595367432	-0.701434314250946	134.08349609375	-0.6961281299591064	132.99337768554688	-0.005306249018758535	0.77143394947052	123.4323501586914	3.5999999046325684	0.9897927971323848	0.999999999999998	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
cifar100	tinyvit	V4	V4_hybrid_standard_noise_hat	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed456/V4_hybrid_standard_noise_hat_best.pt	stages.2.blocks.0.mlp.fc1	13	AnalogLinear	0.0	0.14	0.61	0.6	False	1.0	0.039075881242752075	1.145490288734436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	nan	scripts/profile_drift_vectors.py	drift-vector-profile/provisional-model-only
