0	3.42406E-9
0.26226	3.50955E-9
0.52452	3.59504E-9
0.78679	3.68053E-9
1.04905	3.76602E-9
1.31131	3.85151E-9
1.57357	3.937E-9
1.83584	4.02249E-9
2.0981	4.10798E-9
2.36036	4.19348E-9
2.62262	4.27897E-9
2.88488	4.36446E-9
3.14715	4.44995E-9
3.40941	4.53544E-9
3.67167	4.62093E-9
3.93393	4.70642E-9
4.1962	4.79191E-9
4.45846	4.8774E-9
4.72072	4.96289E-9
4.98298	5.04838E-9
5.24525	5.13387E-9
5.50751	5.21936E-9
5.76977	5.30485E-9
6.03203	5.39034E-9
6.29429	5.47583E-9
6.55656	5.56132E-9
6.81882	5.64681E-9
7.08108	5.7323E-9
7.34334	5.81779E-9
7.60561	5.90328E-9
7.86787	5.98877E-9
8.13013	6.07426E-9
8.39239	6.15975E-9
8.65465	6.24524E-9
8.91692	6.33073E-9
9.17918	6.41622E-9
9.44144	6.50171E-9
9.7037	6.5872E-9
9.96597	6.67269E-9
10.22823	6.75818E-9
10.49049	6.84367E-9
10.75275	6.92916E-9
11.01502	7.01465E-9
11.27728	7.10014E-9
11.53954	7.18563E-9
11.8018	7.27112E-9
12.06406	7.35661E-9
12.32633	7.4421E-9
12.58859	7.52759E-9
12.85085	7.61308E-9
13.11311	7.69857E-9
13.37538	7.78406E-9
13.63764	7.86955E-9
13.8999	7.95504E-9
14.16216	8.04053E-9
14.42442	8.12602E-9
14.68669	8.21151E-9
14.94895	8.297E-9
15.21121	8.38249E-9
15.47347	8.46798E-9
15.73574	8.55347E-9
15.998	8.63896E-9
16.26026	8.72445E-9
16.52252	8.80994E-9
16.78478	8.89543E-9
17.04705	8.98092E-9
17.30931	9.06641E-9
17.57157	9.1519E-9
17.83383	9.23739E-9
18.0961	9.32288E-9
18.35836	9.40837E-9
18.62062	9.49386E-9
18.88288	9.57935E-9
19.14515	9.66484E-9
19.40741	9.75033E-9
19.66967	9.83582E-9
19.93193	9.92131E-9
20.19419	1.00068E-8
20.45646	1.00923E-8
20.71872	1.01778E-8
20.98098	1.02633E-8
21.24324	1.03488E-8
21.50551	1.04343E-8
21.76777	1.05197E-8
22.03003	1.06052E-8
22.29229	1.06907E-8
22.55455	1.07762E-8
22.81682	1.08617E-8
23.07908	1.09472E-8
23.34134	1.10327E-8
23.6036	1.11182E-8
23.86587	1.12037E-8
24.12813	1.12892E-8
24.39039	1.13746E-8
24.65265	1.14601E-8
24.91491	1.15456E-8
25.17718	1.16311E-8
25.43944	1.17166E-8
25.7017	1.18021E-8
25.96396	1.18876E-8
26.22623	1.19731E-8
26.48849	1.20586E-8
26.75075	1.21441E-8
27.01301	1.22295E-8
27.27528	1.2315E-8
27.53754	1.24005E-8
27.7998	1.2486E-8
28.06206	1.25715E-8
28.32432	1.2657E-8
28.58659	1.27425E-8
28.84885	1.2828E-8
29.11111	1.29135E-8
29.37337	1.2999E-8
29.63564	1.30844E-8
29.8979	1.31699E-8
30.16016	1.32554E-8
30.42242	1.33409E-8
30.68468	1.34264E-8
30.94695	1.35119E-8
31.20921	1.35974E-8
31.47147	1.36829E-8
31.73373	1.37684E-8
31.996	1.38539E-8
32.25826	1.39394E-8
32.52052	1.40248E-8
32.78278	1.41103E-8
33.04505	1.41958E-8
33.30731	1.42813E-8
33.56957	1.43668E-8
33.83183	1.44523E-8
34.09409	1.45378E-8
34.35636	1.46233E-8
34.61862	1.47088E-8
34.88088	1.47943E-8
35.14314	1.48797E-8
35.40541	1.49652E-8
35.66767	1.50507E-8
35.92993	1.51362E-8
36.19219	1.52217E-8
36.45445	1.53072E-8
36.71672	1.53927E-8
36.97898	1.54782E-8
37.24124	1.55637E-8
37.5035	1.56492E-8
37.76577	1.57346E-8
38.02803	1.58201E-8
38.29029	1.59056E-8
38.55255	1.59911E-8
38.81481	1.60766E-8
39.07708	1.61621E-8
39.33934	1.62476E-8
39.6016	1.63331E-8
