status	checkpoint	layer_label	analog_layers	eval_c2c	eval_d2d	n_json	n_d2d_seeds	d2d_seeds	mean_ppl	std_ppl	min_ppl	max_ppl	best_json	worst_json	missing_required_metadata
candidate_index_not_claim_lock	hat_d2d002_500_v2_d2dseed789_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	789	59.0373	0	59.0373	59.0373	eval_hat_d2d002_500_v2_d2dseed789_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_d2d002_500_v2_d2dseed789_seed42_c2c0.0_d2d0.05_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.01	1	1	NA	22.6469	0	22.6469	22.6469	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.01.json	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.01.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	6	6	42,123,456,789,1001,NA	26.2722	0.287076	25.966	26.6331	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.03	1	1	NA	32.2365	0	32.2365	32.2365	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.03.json	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.03.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	NA	42.2742	0	42.2742	42.2742	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.04.json	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.04.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	6	6	42,123,456,789,1001,NA	62.6129	2.20687	59.8676	66.3756	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_d2d002_500_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0.01	0.02	5	5	42,123,456,789,1001	27.3723	0.274591	27.0675	27.7192	eval_hat_d2d002_500_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_hat_d2d002_500_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_all_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.01	1	1	NA	1.41442	0	1.41442	1.41442	eval_hat_d2d002_all_seed42_c2c0.0_d2d0.01.json	eval_hat_d2d002_all_seed42_c2c0.0_d2d0.01.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_all_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	NA	1.62398	0	1.62398	1.62398	eval_hat_d2d002_all_seed42_c2c0.0_d2d0.02.json	eval_hat_d2d002_all_seed42_c2c0.0_d2d0.02.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_all_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.03	1	1	NA	2.2806	0	2.2806	2.2806	eval_hat_d2d002_all_seed42_c2c0.0_d2d0.03.json	eval_hat_d2d002_all_seed42_c2c0.0_d2d0.03.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_c2c001_500_ctx512_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	NA	54.1245	0	54.1245	54.1245	eval_hat_d2d002_c2c001_500_ctx512_seed42_c2c0.0_d2d0.04.json	eval_hat_d2d002_c2c001_500_ctx512_seed42_c2c0.0_d2d0.04.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_ctx512_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.01	1	1	NA	21.8607	0	21.8607	21.8607	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.01.json	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.01.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_ctx512_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	NA	25.4033	0	25.4033	25.4033	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.02.json	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.02.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_ctx512_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.03	1	1	NA	31.7946	0	31.7946	31.7946	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.03.json	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.03.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_ctx512_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	NA	64.3662	0	64.3662	64.3662	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.05.json	eval_hat_d2d004_500_ctx512_seed42_c2c0.0_d2d0.05.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed1001_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	1001	27.0537	0	27.0537	27.0537	eval_hat_d2d004_500_v2_d2dseed1001_seed42_c2c0.0_d2d0.02_seed1001.json	eval_hat_d2d004_500_v2_d2dseed1001_seed42_c2c0.0_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed1001_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	1001	35.6925	0	35.6925	35.6925	eval_hat_d2d004_500_v2_d2dseed1001_seed42_c2c0.0_d2d0.04_seed1001.json	eval_hat_d2d004_500_v2_d2dseed1001_seed42_c2c0.0_d2d0.04_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed1001_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	1001	43.5527	0	43.5527	43.5527	eval_hat_d2d004_500_v2_d2dseed1001_seed42_c2c0.0_d2d0.05_seed1001.json	eval_hat_d2d004_500_v2_d2dseed1001_seed42_c2c0.0_d2d0.05_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed123_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	123	27.0759	0	27.0759	27.0759	eval_hat_d2d004_500_v2_d2dseed123_seed42_c2c0.0_d2d0.02_seed123.json	eval_hat_d2d004_500_v2_d2dseed123_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed123_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	123	35.171	0	35.171	35.171	eval_hat_d2d004_500_v2_d2dseed123_seed42_c2c0.0_d2d0.04_seed123.json	eval_hat_d2d004_500_v2_d2dseed123_seed42_c2c0.0_d2d0.04_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed123_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	123	42.5172	0	42.5172	42.5172	eval_hat_d2d004_500_v2_d2dseed123_seed42_c2c0.0_d2d0.05_seed123.json	eval_hat_d2d004_500_v2_d2dseed123_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed42_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	5	5	42,123,456,789,1001	27.9665	0.398728	27.3446	28.4474	eval_hat_d2d004_500_v2_d2dseed42_seed42_c2c0.0_d2d0.02_seed42.json	eval_hat_d2d004_500_v2_d2dseed42_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed42_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	5	5	42,123,456,789,1001	38.3543	1.68223	35.5795	40.111	eval_hat_d2d004_500_v2_d2dseed42_seed42_c2c0.0_d2d0.04_seed42.json	eval_hat_d2d004_500_v2_d2dseed42_seed42_c2c0.0_d2d0.04_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed42_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	5	5	42,123,456,789,1001	47.977	3.12721	42.7824	51.1322	eval_hat_d2d004_500_v2_d2dseed42_seed42_c2c0.0_d2d0.05_seed42.json	eval_hat_d2d004_500_v2_d2dseed42_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed456_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	456	27.5669	0	27.5669	27.5669	eval_hat_d2d004_500_v2_d2dseed456_seed42_c2c0.0_d2d0.02_seed456.json	eval_hat_d2d004_500_v2_d2dseed456_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed456_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	456	35.8726	0	35.8726	35.8726	eval_hat_d2d004_500_v2_d2dseed456_seed42_c2c0.0_d2d0.04_seed456.json	eval_hat_d2d004_500_v2_d2dseed456_seed42_c2c0.0_d2d0.04_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed456_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	456	43.6612	0	43.6612	43.6612	eval_hat_d2d004_500_v2_d2dseed456_seed42_c2c0.0_d2d0.05_seed456.json	eval_hat_d2d004_500_v2_d2dseed456_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed789_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	789	27.1652	0	27.1652	27.1652	eval_hat_d2d004_500_v2_d2dseed789_seed42_c2c0.0_d2d0.02_seed789.json	eval_hat_d2d004_500_v2_d2dseed789_seed42_c2c0.0_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed789_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	789	35.209	0	35.209	35.209	eval_hat_d2d004_500_v2_d2dseed789_seed42_c2c0.0_d2d0.04_seed789.json	eval_hat_d2d004_500_v2_d2dseed789_seed42_c2c0.0_d2d0.04_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_d2dseed789_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	789	42.4331	0	42.4331	42.4331	eval_hat_d2d004_500_v2_d2dseed789_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_d2d004_500_v2_d2dseed789_seed42_c2c0.0_d2d0.05_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.01	1	1	NA	24.6992	0	24.6992	24.6992	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.01.json	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.01.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	NA	27.9622	0	27.9622	27.9622	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.02.json	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.02.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.03	1	1	NA	32.3041	0	32.3041	32.3041	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.03.json	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.03.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.04	1	1	NA	38.8915	0	38.8915	38.8915	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.04.json	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.04.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d004_500_v2_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	NA	49.7173	0	49.7173	49.7173	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.05.json	eval_hat_d2d004_500_v2_seed42_c2c0.0_d2d0.05.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d005_1000_ctx1024_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.02	1	1	NA	1.00617	0	1.00617	1.00617	eval_hat_d2d005_1000_ctx1024_seed42_c2c0.0_d2d0.02.json	eval_hat_d2d005_1000_ctx1024_seed42_c2c0.0_d2d0.02.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d005_1000_ctx1024_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0	0.05	1	1	NA	1.03662	0	1.03662	1.03662	eval_hat_d2d005_1000_ctx1024_seed42_c2c0.0_d2d0.05.json	eval_hat_d2d005_1000_ctx1024_seed42_c2c0.0_d2d0.05.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d005_1000_ctx1024_seed42	all24	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	0.01	0.05	1	1	NA	1.03838	0	1.03838	1.03838	eval_hat_d2d005_1000_ctx1024_seed42_c2c0.01_d2d0.05.json	eval_hat_d2d005_1000_ctx1024_seed42_c2c0.01_d2d0.05.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	410m_last1_v2_seed42	last1_24l	23	0	0.02	5	5	42,123,456,789,1001	18.7814	0.0255866	18.7448	18.8061	eval_410m_last1_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_410m_last1_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	410m_last1_v2_seed42	last1_24l	23	0	0.05	5	5	42,123,456,789,1001	18.9633	0.0393336	18.9177	18.9998	eval_410m_last1_v2_seed42_c2c0.0_d2d0.05_seed123.json	eval_410m_last1_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	410m_last1_v2_seed42	last1_24l	23	0.01	0.02	5	5	42,123,456,789,1001	18.8036	0.0195401	18.7733	18.819	eval_410m_last1_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_410m_last1_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast1_v2_seed42	last1_24l	23	0	0.02	5	5	42,123,456,789,1001	18.7814	0.0255866	18.7448	18.8061	eval_combined_layerlast1_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_combined_layerlast1_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast1_v2_seed42	last1_24l	23	0	0.05	5	5	42,123,456,789,1001	18.9633	0.0393336	18.9177	18.9998	eval_combined_layerlast1_v2_seed42_c2c0.0_d2d0.05_seed123.json	eval_combined_layerlast1_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast1_v2_seed42	last1_24l	23	0.01	0.02	5	5	42,123,456,789,1001	18.8035	0.0154137	18.7808	18.8162	eval_combined_layerlast1_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_combined_layerlast1_v2_seed42_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_c2c001_last1_500_v2_seed42	last1_24l	23	0	0.02	5	5	42,123,456,789,1001	18.2995	0.0400168	18.2308	18.3306	eval_hat_c2c001_last1_500_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_hat_c2c001_last1_500_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_c2c001_last1_500_v2_seed42	last1_24l	23	0	0.05	5	5	42,123,456,789,1001	18.5082	0.0567427	18.4149	18.5546	eval_hat_c2c001_last1_500_v2_seed42_c2c0.0_d2d0.05_seed123.json	eval_hat_c2c001_last1_500_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_c2c001_last1_500_v2_seed42	last1_24l	23	0.01	0.02	5	5	42,123,456,789,1001	18.3256	0.0392562	18.256	18.3484	eval_hat_c2c001_last1_500_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_hat_c2c001_last1_500_v2_seed42_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_combined_last1_500_v2_seed42	last1_24l	23	0	0.02	5	5	42,123,456,789,1001	18.3135	0.0271177	18.2762	18.3437	eval_hat_combined_last1_500_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_hat_combined_last1_500_v2_seed42_c2c0.0_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_combined_last1_500_v2_seed42	last1_24l	23	0	0.05	5	5	42,123,456,789,1001	18.4892	0.031663	18.447	18.518	eval_hat_combined_last1_500_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_combined_last1_500_v2_seed42_c2c0.0_d2d0.05_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_combined_last1_500_v2_seed42	last1_24l	23	0.01	0.02	5	5	42,123,456,789,1001	18.3365	0.0162731	18.3158	18.3575	eval_hat_combined_last1_500_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_hat_combined_last1_500_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_freshd2d_last1_seed42	last1_24l	23	0	0.02	5	5	42,123,456,789,1001	18.4195	0.0191873	18.3988	18.4462	eval_hat_d2d002_500_freshd2d_last1_seed42_c2c0.0_d2d0.02_seed789.json	eval_hat_d2d002_500_freshd2d_last1_seed42_c2c0.0_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_freshd2d_last1_seed42	last1_24l	23	0	0.04	5	5	42,123,456,789,1001	18.5532	0.0265755	18.5176	18.5785	eval_hat_d2d002_500_freshd2d_last1_seed42_c2c0.0_d2d0.04_seed789.json	eval_hat_d2d002_500_freshd2d_last1_seed42_c2c0.0_d2d0.04_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_freshd2d_last1_seed42	last1_24l	23	0	0.05	5	5	42,123,456,789,1001	18.6007	0.0295212	18.5586	18.629	eval_hat_d2d002_500_freshd2d_last1_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_d2d002_500_freshd2d_last1_seed42_c2c0.0_d2d0.05_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_last1_500_v2_seed42	last1_24l	23	0	0.02	5	5	42,123,456,789,1001	18.4226	0.0530655	18.3291	18.4589	eval_hat_d2d002_last1_500_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_hat_d2d002_last1_500_v2_seed42_c2c0.0_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_last1_500_v2_seed42	last1_24l	23	0	0.05	5	5	42,123,456,789,1001	18.6178	0.0338437	18.563	18.643	eval_hat_d2d002_last1_500_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_d2d002_last1_500_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_last1_500_v2_seed42	last1_24l	23	0.01	0.02	5	5	42,123,456,789,1001	18.4483	0.0399273	18.3803	18.4854	eval_hat_d2d002_last1_500_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_hat_d2d002_last1_500_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast2_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.594	0.0156344	18.5755	18.6099	eval_combined_layerlast2_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_combined_layerlast2_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast2_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.0177	0.0280689	18.9728	19.0424	eval_combined_layerlast2_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_combined_layerlast2_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast2_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.64	0.0130859	18.6281	18.6589	eval_combined_layerlast2_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_combined_layerlast2_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d20_c2c01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	21.292	0.0245785	21.2574	21.3167	eval_extreme_d2d20_c2c01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_extreme_d2d20_c2c01_v2_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d20_c2c01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	21.5386	0.0339312	21.5015	21.5745	eval_extreme_d2d20_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_extreme_d2d20_c2c01_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d20_c2c01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	21.3174	0.0135926	21.3052	21.3389	eval_extreme_d2d20_c2c01_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_extreme_d2d20_c2c01_v2_seed42_c2c0.01_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d30_c2c01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	22.6928	0.0374879	22.6281	22.7215	eval_extreme_d2d30_c2c01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_extreme_d2d30_c2c01_v2_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d30_c2c01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	22.9739	0.0401897	22.9147	23.01	eval_extreme_d2d30_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_extreme_d2d30_c2c01_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
