CH1 Voltage 1,CH1 Voltage 2,CH1 Voltage 3,CH1 Current 1,CH1 Current 2,CH1 Current 3,CH1 Resistance 1,CH1 Resistance 2,CH1 Resistance 3,CH1 Power 1,CH1 Power 2,CH1 Power 3,CH1 Time 1,CH1 Time 2,CH1 Time 3,CH1 State 1,CH1 State 2,CH1 State 3,CH1 Source 1,CH1 Source 2,CH1 Source 3,CH2 Voltage 1,CH2 Voltage 2,CH2 Voltage 3,CH2 Current 1,CH2 Current 2,CH2 Current 3,CH2 Resistance 1,CH2 Resistance 2,CH2 Resistance 3,CH2 Power 1,CH2 Power 2,CH2 Power 3,CH2 Time 1,CH2 Time 2,CH2 Time 3,CH2 State 1,CH2 State 2,CH2 State 3,CH2 Source 1,CH2 Source 2,CH2 Source 3
-0.3,-0.3,-0.3,-4.411e-10,-2.2924700000000002e-08,-1.69426e-08,680117887.1004307,13086321.740306305,17706845.466457333,1.3233e-10,6.87741e-09,5.08278e-09,0.055479,50.319479,99.801738,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.494e-10,-5.4000000000000004e-12,-2.95e-11,-1202886928.6287088,55555555555.55555,10169491525.423727,-7.481999999999999e-11,1.6200000000000002e-12,8.85e-12,0.055479,50.319479,99.801738,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.398e-10,-2.2919500000000002e-08,-1.69393e-08,682128240.1091405,13089290.778594645,17710294.99448029,1.3194e-10,6.87585e-09,5.08179e-09,0.082818,50.343008999999995,99.82565199999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.6270000000000003e-10,-1.14e-11,-3.2100000000000004e-11,-1141987057.480015,26315789473.684208,9345794392.523363,-7.881000000000001e-11,3.42e-12,9.630000000000002e-12,0.082818,50.343008999999995,99.82565199999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.402e-10,-2.2912400000000002e-08,-1.69381e-08,681508405.2703316,13093346.834028734,17711549.701560386,1.3205999999999998e-10,6.87372e-09,5.08143e-09,0.10496899999999999,50.366946,99.84962399999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.663e-10,-1.6e-11,-2.7e-11,-1126549004.8817122,18750000000.0,11111111111.11111,-7.989e-11,4.8e-12,8.1e-12,0.10496899999999999,50.366946,99.84962399999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.4000000000000003e-10,-2.29079e-08,-1.69359e-08,681818181.8181818,13095918.875147874,17713850.459674418,1.32e-10,6.87237e-09,5.0807700000000004e-09,0.128363,50.401852999999996,99.871791,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.30000099999999996,2.652e-10,-9.5e-12,-2.5900000000000002e-11,-1131221719.4570134,31578947368.421055,11583050193.05019,-7.956000000000001e-11,2.8499999999999998e-12,7.7700259e-12,0.128363,50.401852999999996,99.871791,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.403e-10,-2.2901e-08,-1.69362e-08,681353622.5300931,13099864.634732107,17713536.68473447,1.3209e-10,6.8703e-09,5.08086e-09,0.150565,50.427098,99.896929,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.621e-10,-1.47e-11,-2.74e-11,-1144601297.2148035,20408163265.306118,10948905109.48905,-7.863e-11,4.41e-12,8.22e-12,0.150565,50.427098,99.896929,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.4100000000000003e-10,-2.28964e-08,-1.69344e-08,680272108.8435373,13102496.462325955,17715419.501133785,1.323e-10,6.8689199999999995e-09,5.08032e-09,0.173394,50.449718,99.920655,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.602e-10,-1.0700000000000001e-11,-2.9e-11,-1152959262.1060722,28037383177.57009,10344827586.206896,-7.806e-11,3.2100000000000003e-12,8.7e-12,0.173394,50.449718,99.920655,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.418e-10,-2.2890800000000002e-08,-1.69324e-08,679040289.7238569,13105701.854019955,17717511.988849778,1.3254e-10,6.86724e-09,5.07972e-09,0.195524,50.472815,99.942911,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.30000099999999996,-0.3,2.553e-10,-2.6000000000000002e-12,-3.1e-11,-1175088131.6098707,115384999999.99997,9677419354.838709,-7.658999999999999e-11,7.800026e-13,9.300000000000001e-12,0.195524,50.472815,99.942911,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.4150000000000003e-10,-2.28854e-08,-1.69309e-08,679501698.7542468,13108794.253104597,17719081.67906018,1.3245e-10,6.86562e-09,5.0792699999999996e-09,0.22072899999999998,50.495643,99.96632,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.57e-10,-4.9000000000000005e-12,-2.6e-11,-1167315175.0972762,61224489795.91836,11538461538.461538,-7.71e-11,1.4700000000000002e-12,7.8e-12,0.22072899999999998,50.495643,99.96632,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.414e-10,-2.28809e-08,-1.69286e-08,679655641.1418215,13111372.36734569,17721489.077655565,1.3242e-10,6.8642699999999995e-09,5.07858e-09,0.24290399999999998,50.518771,99.98919099999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.606e-10,-7.2e-12,-2.1000000000000002e-11,-1151189562.5479662,41666666666.666664,14285714285.714285,-7.818e-11,2.16e-12,6.3e-12,0.24290399999999998,50.518771,99.98919099999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.424e-10,-2.28758e-08,-1.69273e-08,678119349.005425,13114295.456333766,17722850.07059602,1.3271999999999998e-10,6.86274e-09,5.078189999999999e-09,0.265023,50.542078,100.01136199999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.30000099999999996,2.648e-10,-1.25e-11,-1.21e-11,-1132930513.5951662,24000000000.0,24793471074.38016,-7.944e-11,3.75e-12,3.6300120999999998e-12,0.265023,50.542078,100.01136199999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.43e-10,-2.28706e-08,-1.69245e-08,677200902.9345372,13117277.203046706,17725782.150137372,1.329e-10,6.8611800000000005e-09,5.07735e-09,0.288307,50.564284,100.03662299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.30000099999999996,-0.3,-0.3,2.6640000000000003e-10,-1.77e-11,-2.39e-11,-1126129879.8798797,16949152542.372879,12552301255.230125,-7.99202664e-11,5.31e-12,7.1699999999999995e-12,0.288307,50.564284,100.03662299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
