CH1 Voltage 1,CH1 Voltage 2,CH1 Voltage 3,CH1 Current 1,CH1 Current 2,CH1 Current 3,CH1 Resistance 1,CH1 Resistance 2,CH1 Resistance 3,CH1 Power 1,CH1 Power 2,CH1 Power 3,CH1 Time 1,CH1 Time 2,CH1 Time 3,CH1 State 1,CH1 State 2,CH1 State 3,CH1 Source 1,CH1 Source 2,CH1 Source 3,CH2 Voltage 1,CH2 Voltage 2,CH2 Voltage 3,CH2 Current 1,CH2 Current 2,CH2 Current 3,CH2 Resistance 1,CH2 Resistance 2,CH2 Resistance 3,CH2 Power 1,CH2 Power 2,CH2 Power 3,CH2 Time 1,CH2 Time 2,CH2 Time 3,CH2 State 1,CH2 State 2,CH2 State 3,CH2 Source 1,CH2 Source 2,CH2 Source 3
-0.3,-0.3,-0.3,-4.88e-11,-2.0271100000000002e-08,-1.4282600000000001e-08,6147540983.606557,14799394.211463608,21004578.99822161,1.464e-11,6.08133e-09,4.28478e-09,0.059134,50.050247999999996,99.453139,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5e-11,-1.76e-11,-3.15e-11,-6000000000.0,17045454545.454546,9523809523.809523,-1.5e-11,5.279999999999999e-12,9.45e-12,0.059134,50.050247999999996,99.453139,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.01e-11,-2.02669e-08,-1.42814e-08,5988023952.095808,14802461.15587485,21006343.91586259,1.503e-11,6.08007e-09,4.28442e-09,0.081591,50.073431,99.47746,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.30000099999999996,-0.3,-0.30000099999999996,5.1e-11,-1.56e-11,-2.21e-11,-5882372549.019608,19230769230.76923,13574705882.35294,-1.5300051e-11,4.6799999999999994e-12,6.630022099999999e-12,0.081591,50.073431,99.47746,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.96e-11,-2.02615e-08,-1.42787e-08,6048387096.774193,14806406.238432495,21010316.065188006,1.488e-11,6.0784499999999994e-09,4.28361e-09,0.10627299999999999,50.096816,99.50080299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.86e-11,-1.63e-11,-2.5e-11,-6172839506.172839,18404907975.46012,12000000000.0,-1.458e-11,4.89e-12,7.5e-12,0.10627299999999999,50.096816,99.50080299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.8700000000000004e-11,-2.02563e-08,-1.42778e-08,6160164271.047227,14810207.194798656,21011640.44880864,1.4610000000000002e-11,6.076889999999999e-09,4.283339999999999e-09,0.131151,50.119048,99.52300299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.0300000000000003e-11,-2.0000000000000002e-11,-2.48e-11,-5964214711.729622,14999999999.999998,12096774193.548386,-1.509e-11,6e-12,7.44e-12,0.131151,50.119048,99.52300299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.64e-11,-2.02521e-08,-1.42764e-08,6465517241.37931,14813278.622957619,21013700.93300832,1.392e-11,6.07563e-09,4.2829199999999995e-09,0.153304,50.142616,99.54658599999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.68e-11,-1.83e-11,-2.93e-11,-6410256410.25641,16393442622.950819,10238907849.829351,-1.404e-11,5.49e-12,8.79e-12,0.153304,50.142616,99.54658599999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.86e-11,-2.02471e-08,-1.4273600000000001e-08,6172839506.172839,14816936.746497028,21017823.11400067,1.458e-11,6.07413e-09,4.28208e-09,0.177692,50.166267,99.57,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.30000099999999996,-0.3,4.96e-11,-1.83e-11,-3.2900000000000004e-11,-6048387096.774193,16393497267.75956,9118541033.434649,-1.488e-11,5.4900182999999995e-12,9.87e-12,0.177692,50.166267,99.57,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.73e-11,-2.02431e-08,-1.42721e-08,6342494714.587737,14819864.546438046,21020032.090582322,1.419e-11,6.07293e-09,4.28163e-09,0.20113899999999998,50.189772,99.592164,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.30000099999999996,4.6e-11,-1.28e-11,-3.67e-11,-6521739130.434782,23437500000.0,8174414168.937328,-1.38e-11,3.84e-12,1.1010036699999998e-11,0.20113899999999998,50.189772,99.592164,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.8300000000000004e-11,-2.0237500000000002e-08,-1.4271000000000001e-08,6211180124.223601,14823965.410747373,21021652.301870923,1.449e-11,6.0712500000000005e-09,4.2813e-09,0.22330699999999998,50.211901,99.614311,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.69e-11,-2.05e-11,-2.8500000000000002e-11,-6396588486.140724,14634146341.463413,10526315789.473682,-1.407e-11,6.15e-12,8.55e-12,0.22330699999999998,50.211901,99.614311,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.02e-11,-2.02325e-08,-1.42701e-08,5976095617.529881,14827628.81502533,21022978.115079783,1.5059999999999998e-11,6.06975e-09,4.28103e-09,0.248218,50.235489,99.637683,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.02e-11,-4.9000000000000005e-12,-2.09e-11,-5976095617.529881,61224489795.91836,14354066985.645933,-1.5059999999999998e-11,1.4700000000000002e-12,6.27e-12,0.248218,50.235489,99.637683,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.7100000000000004e-11,-2.02283e-08,-1.42638e-08,6369426751.592356,14830707.474182209,21032263.49219703,1.413e-11,6.06849e-09,4.27914e-09,0.273511,50.259316999999996,99.687395,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.30000099999999996,-0.3,-0.3,4.73e-11,-1.6e-11,-3.9e-11,-6342515856.236786,18750000000.0,7692307692.307692,-1.4190047299999998e-11,4.8e-12,1.17e-11,0.273511,50.259316999999996,99.687395,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.81e-11,-2.0222e-08,-1.4262800000000001e-08,6237006237.006237,14835327.86074572,21033738.115937963,1.4429999999999999e-11,6.0666e-09,4.27884e-09,0.295672,50.282866999999996,99.70956699999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,3.9e-11,-1.9400000000000002e-11,-2.31e-11,-7692307692.307692,15463917525.773193,12987012987.012987,-1.17e-11,5.820000000000001e-12,6.93e-12,0.295672,50.282866999999996,99.70956699999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-4.84e-11,-2.0218600000000002e-08,-1.42619e-08,6198347107.438016,14837822.598993005,21035065.454112004,1.452e-11,6.0655800000000005e-09,4.27857e-09,0.318193,50.305026999999995,99.73168,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.33e-11,-1.82e-11,-3.04e-11,-5628517823.639774,16483516483.516483,9868421052.631578,-1.5989999999999998e-11,5.46e-12,9.12e-12,0.318193,50.305026999999995,99.73168,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
