CH1 Voltage 1,CH1 Voltage 2,CH1 Voltage 3,CH1 Current 1,CH1 Current 2,CH1 Current 3,CH1 Resistance 1,CH1 Resistance 2,CH1 Resistance 3,CH1 Power 1,CH1 Power 2,CH1 Power 3,CH1 Time 1,CH1 Time 2,CH1 Time 3,CH1 State 1,CH1 State 2,CH1 State 3,CH1 Source 1,CH1 Source 2,CH1 Source 3,CH2 Voltage 1,CH2 Voltage 2,CH2 Voltage 3,CH2 Current 1,CH2 Current 2,CH2 Current 3,CH2 Resistance 1,CH2 Resistance 2,CH2 Resistance 3,CH2 Power 1,CH2 Power 2,CH2 Power 3,CH2 Time 1,CH2 Time 2,CH2 Time 3,CH2 State 1,CH2 State 2,CH2 State 3,CH2 Source 1,CH2 Source 2,CH2 Source 3
-0.3,-0.3,-0.3,-2.0400000000000002e-11,-1.37459e-08,-1.02674e-08,14705882352.941175,21824689.54379124,29218692.17133841,6.1200000000000006e-12,4.12377e-09,3.08022e-09,0.063238,49.406625999999996,98.662815,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.30000099999999996,-0.3,-0.3,4.09e-11,6.9e-12,5.5e-12,-7334987775.061123,-43478260869.565216,-54545454545.45454,-1.22700409e-11,-2.07e-12,-1.65e-12,0.063238,49.406625999999996,98.662815,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.0200000000000002e-11,-1.37431e-08,-1.02674e-08,14851485148.514849,21829136.075557917,29218692.17133841,6.0600000000000004e-12,4.12293e-09,3.08022e-09,0.085712,49.430921,98.68661499999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.25e-11,9.900000000000001e-12,5.1000000000000005e-12,-5714285714.285714,-30303030303.0303,-58823529411.7647,-1.575e-11,-2.97e-12,-1.5300000000000001e-12,0.085712,49.430921,98.68661499999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.0800000000000002e-11,-1.37402e-08,-1.0267e-08,14423076923.076921,21833743.3225135,29219830.52498295,6.24e-12,4.12206e-09,3.0801e-09,0.107831,49.454319999999996,98.710211,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.7500000000000004e-11,1.0500000000000001e-11,2e-12,-6315789473.68421,-28571428571.42857,-150000000000.0,-1.4250000000000001e-11,-3.15e-12,-6e-13,0.107831,49.454319999999996,98.710211,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.07e-11,-1.37373e-08,-1.0265700000000001e-08,14492753623.188406,21838352.51468629,29223530.78698968,6.2099999999999996e-12,4.12119e-09,3.0797100000000003e-09,0.13128599999999999,49.47649,98.732382,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.57e-11,4e-12,-1.3000000000000001e-12,-6564551422.319474,-75000000000.0,230769230769.23074,-1.371e-11,-1.2e-12,3.9e-13,0.13128599999999999,49.47649,98.732382,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.0800000000000002e-11,-1.3732600000000001e-08,-1.02654e-08,14423076923.076921,21845826.71890246,29224384.8266994,6.24e-12,4.11978e-09,3.0796199999999998e-09,0.154715,49.501436999999996,98.75782099999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,3.86e-11,3.4e-12,3e-12,-7772020725.3886,-88235294117.64705,-99999999999.99998,-1.158e-11,-1.0199999999999999e-12,-9e-13,0.154715,49.501436999999996,98.75782099999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.15e-11,-1.37301e-08,-1.02626e-08,13953488372.093023,21849804.444250222,29232358.271782976,6.45e-12,4.11903e-09,3.07878e-09,0.176887,49.525067,98.782929,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.8100000000000002e-11,2.4000000000000003e-12,5.6e-12,-10676156583.629892,-124999999999.99998,-53571428571.428566,-8.43e-12,-7.200000000000001e-13,-1.6800000000000001e-12,0.176887,49.525067,98.782929,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.1200000000000002e-11,-1.37261e-08,-1.0262e-08,14150943396.226414,21856171.818652056,29234067.43324888,6.36e-12,4.11783e-09,3.0785999999999997e-09,0.200457,49.548443999999996,98.805088,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,2.37e-11,3.5e-12,7.6e-12,-12658227848.101265,-85714285714.2857,-39473684210.52631,-7.109999999999999e-12,-1.05e-12,-2.28e-12,0.200457,49.548443999999996,98.805088,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.19e-11,-1.37232e-08,-1.02598e-08,13698630136.986301,21860790.48618398,29240336.068929218,6.57e-12,4.11696e-09,3.07794e-09,0.228761,49.570577,98.828874,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,1.64e-11,5.9e-12,1.1e-12,-18292682926.82927,-50847457627.11864,-272727272727.27274,-4.92e-12,-1.77e-12,-3.2999999999999996e-13,0.228761,49.570577,98.828874,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.15e-11,-1.37205e-08,-1.02596e-08,13953488372.093023,21865092.380015302,29240906.078209676,6.45e-12,4.11615e-09,3.07788e-09,0.250902,49.593039999999995,98.85143699999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.30000099999999996,-0.3,4.8000000000000005e-12,1.25e-11,-5e-13,-62499999999.99999,-24000079999.999996,600000000000.0,-1.4400000000000001e-12,-3.7500125e-12,1.5e-13,0.250902,49.593039999999995,98.85143699999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-2.21e-11,-1.37185e-08,-1.02569e-08,13574660633.484163,21868280.0597733,29248603.379188642,6.63e-12,4.11555e-09,3.07707e-09,0.275122,49.616572999999995,98.87491999999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,-1.2000000000000001e-12,7.7e-12,-1.2e-11,249999999999.99997,-38961038961.03896,24999999999.999996,3.6000000000000003e-13,-2.31e-12,3.6e-12,0.275122,49.616572999999995,98.87491999999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
