CH1_C1_n,CH1_C1_mean_nA,CH1_C1_std_nA,CH1_C1_min_nA,CH1_C1_max_nA,CH1_C1_peak_nA,CH1_C1_peak_time_ms,CH1_V1_mean_V,CH1_V1_min_V,CH1_V1_max_V,CH1_R1_mean_Ohm,CH1_C2_n,CH1_C2_mean_nA,CH1_C2_std_nA,CH1_C2_min_nA,CH1_C2_max_nA,CH1_C2_peak_nA,CH1_C2_peak_time_ms,CH1_V2_mean_V,CH1_V2_min_V,CH1_V2_max_V,CH1_R2_mean_Ohm,CH1_C3_n,CH1_C3_mean_nA,CH1_C3_std_nA,CH1_C3_min_nA,CH1_C3_max_nA,CH1_C3_peak_nA,CH1_C3_peak_time_ms,CH1_V3_mean_V,CH1_V3_min_V,CH1_V3_max_V,CH1_R3_mean_Ohm,CH2_C1_n,CH2_C1_mean_nA,CH2_C1_std_nA,CH2_C1_min_nA,CH2_C1_max_nA,CH2_C1_peak_nA,CH2_C1_peak_time_ms,CH2_V1_mean_V,CH2_V1_min_V,CH2_V1_max_V,CH2_R1_mean_Ohm,CH2_C2_n,CH2_C2_mean_nA,CH2_C2_std_nA,CH2_C2_min_nA,CH2_C2_max_nA,CH2_C2_peak_nA,CH2_C2_peak_time_ms,CH2_V2_mean_V,CH2_V2_min_V,CH2_V2_max_V,CH2_R2_mean_Ohm,CH2_C3_n,CH2_C3_mean_nA,CH2_C3_std_nA,CH2_C3_min_nA,CH2_C3_max_nA,CH2_C3_peak_nA,CH2_C3_peak_time_ms,CH2_V3_mean_V,CH2_V3_min_V,CH2_V3_max_V,CH2_R3_mean_Ohm,device,measurement,type
2000,-19.24378525,9.836991487173648,-30.587500000000002,2.3468,-30.587500000000002,36.250741,-0.2999998929999999,-0.3000919999999999,-0.299939,377275732.2484693,2000,-20.891122700000004,1.7192103820718458,-24.469900000000003,-18.348200000000002,-24.469900000000003,50.468748,-0.3000000095,-0.3000009999999999,-0.2999989999999999,14455804.446613759,480,-17.884583958333334,0.24236090174388886,-18.313,-17.476,-18.313,99.942713,-0.30000001249999997,-0.3000009999999999,-0.3,16777296.977837674,2000,0.1609549,0.5994900311470678,-7.1338,5.882000000000001,-7.1338,36.043075,-0.30000002649999985,-0.30011,-0.2997039999999999,-7665815531.514625,2000,-0.0033450499999999996,0.00632098354007958,-0.0265,0.0225,-0.0265,92.980638,-0.30000009649999987,-0.300002,-0.299998,-inf,481,-0.009126611226611226,0.003905535434989297,-0.022000000000000002,0.0054,-0.022000000000000002,105.27593,-0.30000007484407476,-0.300002,-0.2999989999999999,28828379221.88499,6,1,wafer
2000,-21.17945425,10.40249209628484,-32.838800000000006,1.6948,-32.838800000000006,35.534424,-0.29999981849999996,-0.300074,-0.299844,321898009.45933956,2000,-23.065149549999997,1.7679687390394967,-26.7666,-20.454600000000003,-26.7666,49.854626,-0.300000006,-0.3000009999999999,-0.2999989999999999,13081746.975961825,659,-19.831393626707133,0.3368751779541341,-20.4251,-19.2511,-20.4251,99.68228,-0.30000000758725337,-0.3000009999999999,-0.2999989999999999,15131890.534876404,2000,0.20825790000000002,0.6724917696207842,-5.9924,8.5618,-5.9924,31.75049,-0.3000001719999999,-0.300297,-0.2999159999999999,-4720689599.509579,2000,-0.0009316500000000001,0.0070492261328486275,-0.0191,0.027299999999999998,-0.0191,99.071909,-0.30000010699999996,-0.300002,-0.299998,-inf,657,-0.007923744292237443,0.004770237631026895,-0.0467,0.0345,-0.0467,110.284862,-0.3000001354642313,-0.300002,-0.299998,34083757669.011818,6,2,wafer
2000,-24.224672,10.934092073890552,-35.6261,1.1609,-35.6261,35.879132,-0.29999994699999993,-0.30007,-0.2999259999999999,324262988.80329305,2000,-25.645448499999997,1.9176357858131625,-29.648600000000002,-22.776000000000003,-29.648600000000002,49.919335,-0.30000003149999993,-0.300002,-0.2999989999999999,11762383.892326737,854,-21.88423911007026,0.4826517911791048,-22.7461,-21.075300000000002,-22.7461,99.710708,-0.3000000187353629,-0.3000009999999999,-0.2999989999999999,13715152.760108765,2000,0.16592505,0.6774598363537382,-7.1494,5.1295,-7.1494,24.405726,-0.3000002574999999,-0.300147,-0.2998059999999999,-5066179405.220331,2000,-0.0006318499999999997,0.0078809412632691,-0.0638,0.0296,-0.0638,49.965441,-0.3000001584999999,-0.300002,-0.299997,-inf,851,-0.007615746180963573,0.005225767492314923,-0.03,0.015,-0.03,119.207177,-0.3000002115158636,-0.3000029999999999,-0.299998,-inf,6,3,wafer
2000,-25.395675049999998,11.528730306736088,-37.4307,1.7981,-37.4307,35.594548,-0.29999988999999994,-0.300066,-0.299873,265723652.5643629,2000,-27.3643472,1.9295107605426007,-31.344300000000004,-24.4568,-31.344300000000004,49.553568,-0.30000001749999994,-0.3000009999999999,-0.2999989999999999,11016906.482767824,677,-23.705289955686855,0.40235230715202835,-24.418699999999998,-23.0272,-24.418699999999998,99.147264,-0.3000000162481536,-0.3000009999999999,-0.2999989999999999,12659043.293325003,2000,0.22981905,0.5895065938937576,-6.7696000000000005,5.670599999999999,-6.7696000000000005,12.381877,-0.29999986599999995,-0.300289,-0.299713,-4394164157.873423,2000,0.002207850000000001,0.007926541389957121,-0.0548,0.029900000000000003,-0.0548,77.289422,-0.30000015799999996,-0.3000029999999999,-0.299998,-inf,678,-0.006055014749262537,0.005560864776304441,-0.0207,0.015100000000000002,-0.0207,113.168087,-0.30000013716814156,-0.300002,-0.299998,63434445065.375694,6,4,wafer
2000,-25.63953515,11.906530283020311,-37.9521,1.8729,-37.9521,35.869351,-0.30000011449999986,-0.300168,-0.29995,292018385.72346973,2000,-28.101947550000002,1.911529034725682,-32.0577,-25.215200000000003,-32.0577,49.929499,-0.300000012,-0.3000009999999999,-0.2999989999999999,10724129.232443856,535,-24.601615887850468,0.33324270185948424,-25.1785,-24.0153,-25.1785,99.32047,-0.300000014953271,-0.3000009999999999,-0.2999989999999999,12196555.970139934,2000,0.24808965000000005,0.5870301090168406,-5.1555,4.7214,-5.1555,28.998122,-0.2999999849999999,-0.300133,-0.299736,-4088061144.328775,2000,0.0036532000000000005,0.007536696933029094,-0.0428,0.0318,-0.0428,92.437019,-0.3000001474999999,-0.300002,-0.299998,-inf,534,-0.004429588014981274,0.0056344512026707825,-0.0211,0.0138,-0.0211,103.687205,-0.3000001610486891,-0.300002,-0.299998,-inf,6,5,wafer
2000,-16.05427355,7.751248913661343,-24.877000000000002,0.9502,-24.877000000000002,36.568956,-0.29999998149999996,-0.300112,-0.299903,332034080.0776222,2000,-15.61682165,1.7668970270274205,-19.3378,-13.0288,-19.3378,49.788803,-0.30000002349999993,-0.3000009999999999,-0.2999989999999999,19451175.887151193,600,-12.480407166666668,0.29673346341876083,-13.0045,-11.975200000000001,-13.0045,99.385483,-0.30000002666666664,-0.3000009999999999,-0.2999989999999999,24051248.956195954,2000,-0.0394903,0.6697581169075083,-7.6131,4.5567,-7.6131,22.564141,-0.2999997415,-0.3001749999999999,-0.299794,2626144275.212557,2000,-0.03778,0.00649703591939193,-0.0864,0.0244,-0.0864,61.87755,-0.30000016699999993,-0.300002,-0.299997,8256901394.657975,598,-0.037403846153846156,0.005785947447254328,-0.0543,-0.0189,-0.0543,101.439884,-0.30000016722408024,-0.300002,-0.299998,8253426881.094029,7,1,wafer
2000,-16.342870900000005,8.309053760179191,-25.7185,0.8044,-25.7185,35.916004,-0.2999998609999999,-0.300052,-0.299803,401485959.40512955,2000,-16.8103403,1.6816992680708476,-20.2711,-14.3102,-20.2711,50.050248,-0.30000001049999997,-0.3000009999999999,-0.2999989999999999,18021962.79895802,502,-13.84024143426295,0.250500509830786,-14.282599999999999,-13.4202,-14.282599999999999,99.453139,-0.29999999800796806,-0.3000009999999999,-0.2999989999999999,21683006.441152275,2000,0.12007775,0.7452973434173706,-6.646600000000001,8.197000000000001,-6.646600000000001,30.086009,-0.2999998694999999,-0.3002249999999999,-0.299858,6700898126.649035,2000,-0.0225986,0.006420742247240793,-0.0453,0.011600000000000001,-0.0453,75.60623,-0.3000001034999999,-0.300002,-0.299997,14763652928.043228,503,-0.029266998011928426,0.005714065292358382,-0.048100000000000004,-0.0125,-0.048100000000000004,103.48748,-0.3000001093439363,-0.3000009999999999,-0.2999989999999999,10641235073.977627,7,2,wafer
2000,-18.84744405,8.17771268789308,-27.602,0.6556,-27.602,35.891756,-0.29999977049999993,-0.300159,-0.299865,177835162.7649259,2000,-18.497975299999997,1.6922042904360557,-21.9873,-15.972,-21.9873,50.460271,-0.30000000749999994,-0.3000009999999999,-0.3,16351618.628346622,505,-15.487066930693071,0.25851596676972594,-15.9434,-15.047900000000002,-15.9434,100.011226,-0.3000000099009901,-0.3000009999999999,-0.3,19376388.420494955,2000,0.08984645000000001,0.6881280571150198,-10.84,6.6742,-10.84,30.078619,-0.2999998579999999,-0.300378,-0.299707,-inf,2000,-0.02347115,0.0061928715881046145,-0.043300000000000005,0.0014,-0.043300000000000005,93.506576,-0.30000010199999994,-0.300002,-0.299998,14525459821.658518,506,-0.029117391304347824,0.00507263029716598,-0.0409,-0.010799999999999999,-0.0409,108.015708,-0.30000007707509874,-0.300002,-0.2999989999999999,10762663494.600689,7,3,wafer
2000,-19.526738499999997,8.155612037202262,-27.9223,2.6704,-27.9223,35.821405,-0.29999994999999996,-0.300211,-0.2998599999999999,72394259.50357236,2000,-18.946377899999998,1.6810640276753774,-22.418400000000002,-16.444300000000002,-22.418400000000002,50.529646,-0.30000000649999997,-0.3000009999999999,-0.3,15956809.163265161,455,-16.01108967032967,0.22915311446942307,-16.4132,-15.624000000000002,-16.4132,100.308255,-0.30000000439560426,-0.3000009999999999,-0.3,18740842.38722427,2000,0.046595650000000016,0.7591732220821812,-10.941,9.469,-10.941,22.337568,-0.2999996685,-0.300332,-0.299692,-inf,2000,-0.022759349999999998,0.0065749226140838024,-0.0444,-0.0054,-0.0444,95.969838,-0.30000011349999994,-0.300002,-0.299998,14537526381.65284,452,-0.028156194690265486,0.004979040917554877,-0.0901,-0.0166,-0.0901,106.565879,-0.3000000774336282,-0.3000009999999999,-0.2999989999999999,10896019303.58508,7,4,wafer
2000,-20.0562321,8.181871407259592,-28.3431,0.2795,-28.3431,35.768916,-0.2999998609999999,-0.3001,-0.299797,57478345.95749379,2000,-19.462770950000003,1.6760853283395316,-22.924699999999998,-16.969800000000003,-22.924699999999998,50.319479,-0.3000000039999999,-0.3000009999999999,-0.3,15526540.13768686,504,-16.489047817460317,0.2589659558272733,-16.9426,-16.0554,-16.9426,99.801738,-0.3000000019841269,-0.3000009999999999,-0.3,18198372.186984256,2000,0.08894945000000001,0.7622057418152435,-10.302,8.615,-10.302,4.427858,-0.299999547,-0.300334,-0.2998639999999999,-inf,2000,-0.018517000000000002,0.007234665243851667,-0.0356,0.0094,-0.0356,87.95414099999999,-0.3000001255,-0.3000009999999999,-0.2999989999999999,19822567158.88624,505,-0.026041782178217822,0.004660320599205613,-0.0391,-0.0035,-0.0391,102.465556,-0.3000000871287128,-0.3000009999999999,-0.2999989999999999,12139575139.186134,7,5,wafer
2000,-15.483575700000001,6.474651377978794,-21.8779,0.9511999999999999,-21.8779,35.552077,-0.3000001534999999,-0.300116,-0.299941,445961377.5501666,2000,-15.374125150000001,1.3799344359411523,-18.1511,-13.2682,-18.1511,51.037562,-0.3000000349999999,-0.3000029999999999,-0.299998,19668691.010988254,422,-12.91265971563981,0.18855054625240542,-13.245000000000001,-12.593499999999999,-13.245000000000001,100.971831,-0.3000000047393364,-0.3000009999999999,-0.2999989999999999,23237954.942048535,2000,-0.026211900000000003,0.8268720046442631,-10.574,6.935,-10.574,31.805051,-0.2999990449999999,-0.300105,-0.299678,8522785514.831824,2000,-0.016818200000000002,0.008940339680168666,-0.1435,0.1685,-0.1435,65.072006,-0.3000001219999999,-0.300004,-0.299995,19234201364.333202,419,-0.017333890214797136,0.006175739453420199,-0.0453,0.0095,-0.0453,101.539698,-0.3000001336515512,-0.300002,-0.299998,20916289811.98357,8,1,wafer
2000,-17.1071274,6.693201813941539,-23.3393,1.0864,-23.3393,35.330087,-0.3000001309999999,-0.3000839999999999,-0.299905,604734723.2977763,2000,-17.0454784,1.3531398151680913,-19.724600000000002,-14.952399999999999,-19.724600000000002,51.203641,-0.3000000079999999,-0.300002,-0.299998,17709867.830976762,480,-14.549978124999999,0.21338953266739544,-14.9257,-14.1878,-14.9257,100.713023,-0.3000000104166666,-0.3000029999999999,-0.299998,20623013.474661373,2000,-0.022730000000000004,0.7920317975271871,-10.159,7.957999999999999,-10.159,15.215915,-0.29999884899999996,-0.30023,-0.299687,-inf,2000,-0.01629045,0.007863490385192762,-0.08,0.0386,-0.08,68.655316,-0.30000010199999994,-0.300004,-0.299996,15621617367.030731,481,-0.016314553014553018,0.006019184283206856,-0.0486,0.0199,-0.0486,106.602311,-0.3000000644490643,-0.300004,-0.299995,-inf,8,2,wafer
2000,-17.50294715,6.688620222882658,-23.569200000000002,0.3795,-23.569200000000002,35.647182,-0.3000003024999999,-0.300206,-0.29995,43661225.74838771,2000,-17.48077525,1.336521350140778,-20.1443,-15.4327,-20.1443,50.937212,-0.30000000749999994,-0.3000029999999999,-0.299997,17260949.103043348,522,-15.007082567049807,0.22750072498401777,-15.4122,-14.6243,-15.4122,100.740208,-0.30000002107279694,-0.3000029999999999,-0.299998,19995146.316481113,2000,-0.025767850000000002,0.8282611192203722,-10.633,7.801,-10.633,30.339036,-0.29999890299999993,-0.3000859999999999,-0.299629,-inf,2000,-0.0159956,0.008946936038233207,-0.0859,0.053200000000000004,-0.0859,92.393034,-0.3000000899999999,-0.3000069999999999,-0.299994,19000348920.446144,520,-0.015755576923076924,0.009083464812495935,-0.09069999999999999,0.0421,-0.09069999999999999,112.480927,-0.3000000884615384,-0.3000049999999999,-0.299995,-inf,8,3,wafer
2000,-12.091088950000001,5.367079008668081,-18.3075,1.9624000000000001,-18.3075,33.192941,-0.2999999339999999,-0.300166,-0.299917,450406419.7715551,2000,-11.079719500000001,1.3759999824366216,-13.897400000000001,-9.009,-13.897400000000001,49.859994,-0.2999999999999999,-0.3,-0.3,27489280.509616088,500,-8.618907399999998,0.2084397274157936,-8.9854,-8.2659,-8.9854,99.335622,-0.29999999999999993,-0.3,-0.3,34827513.882030316,2000,0.05434509999999999,0.5203838444540475,-5.381600000000001,8.3652,-5.381600000000001,28.597943,-0.2999998824999999,-0.300239,-0.299786,-inf,2000,-0.017206899999999997,0.004966387509291459,-0.0566,0.0144,-0.0566,65.007288,-0.3000000754999999,-0.3000009999999999,-0.2999989999999999,21072172672.749454,501,-0.017648303393213573,0.0041129772812122925,-0.0339,-0.0073,-0.0339,104.917639,-0.3000000878243512,-0.3000009999999999,-0.3,17870844903.93984,8,4,wafer
2000,-15.446406800000002,6.072809609612429,-21.3241,0.46490000000000004,-21.3241,34.432973,-0.29999955849999993,-0.30007,-0.299828,295839833.7573498,2000,-13.64861235,1.5233967202557976,-16.7776,-11.3589,-16.7776,49.759493,-0.2999999999999999,-0.3,-0.3,22250309.27390745,573,-10.863856544502617,0.2632995457992828,-11.3308,-10.422400000000001,-11.3308,99.268846,-0.3,-0.3,-0.3,27630690.65855059,2000,0.10093985000000001,0.7031548312251827,-2.9677,17.0493,-2.9677,12.458235,-0.30000017349999997,-0.300269,-0.299911,-inf,2000,-0.01550565,0.0057173277845509254,-0.036,0.0077,-0.036,85.843256,-0.3000001004999999,-0.3000009999999999,-0.2999989999999999,19488396421.918125,571,-0.01623257443082312,0.006137705456679973,-0.0362,-0.0063,-0.0362,103.729665,-0.30000013835376527,-0.3000009999999999,-0.2999989999999999,21330864862.16565,8,5,wafer
2000,-19.2698797,8.346041911478878,-27.3168,0.6477,-27.3168,36.542898,-0.3000000989999999,-0.3001649999999999,-0.299946,95697409.43429571,2000,-19.717494449999997,1.478783136875435,-22.745,-17.4958,-22.745,50.946657,-0.3000000104999999,-0.300002,-0.2999989999999999,15299275.820575783,448,-17.108624776785717,0.20050335581596224,-17.463900000000002,-16.768900000000002,-17.463900000000002,100.776622,-0.30000001116071423,-0.300002,-0.2999989999999999,17537418.03155162,2000,-0.00565405,0.8446827416317932,-10.106,6.857,-10.106,28.679074,-0.29999995449999994,-0.300396,-0.299668,-inf,2000,-0.0060296,0.005323596921451797,-0.0356,0.023200000000000002,-0.0356,56.350165,-0.30000008699999997,-0.3000029999999999,-0.299997,-inf,449,-0.008018262806236081,0.004788465084792695,-0.0337,0.013900000000000001,-0.0337,110.050721,-0.30000008017817364,-0.300002,-0.299997,-inf,9,1,wafer
2000,-19.275908450000003,8.167578684691009,-27.269099999999998,0.8394,-27.269099999999998,35.821659,-0.30000009149999995,-0.300051,-0.2999509999999999,185663412.82338613,2000,-19.5824703,1.4524428909164027,-22.5372,-17.383399999999998,-22.5372,50.934014,-0.30000000999999993,-0.300002,-0.2999989999999999,15403007.00329688,618,-16.878611812297738,0.2696104355229995,-17.3571,-16.423000000000002,-17.3571,100.618052,-0.30000000161812296,-0.3000009999999999,-0.2999989999999999,17778500.410003476,2000,0.022382200000000005,0.8151028377212232,-10.885,6.5169999999999995,-10.885,21.334945,-0.29999979549999994,-0.300108,-0.299898,-26552361023.386932,2000,-0.001344,0.005835567746626092,-0.0296,0.0289,-0.0296,72.351833,-0.3000001024999999,-0.3000029999999999,-0.299996,-inf,616,-0.004973376623376624,0.005989389449539025,-0.027299999999999998,0.0166,-0.027299999999999998,113.655217,-0.30000013961038957,-0.3000029999999999,-0.299998,-inf,9,2,wafer
2000,-19.7590853,7.834749184438863,-27.1917,0.8557,-27.1917,35.478218,-0.2999997064999999,-0.300053,-0.299888,93632788.75564784,2000,-19.5612277,1.4305367482790503,-22.4556,-17.3988,-22.4556,51.072497,-0.30000001499999995,-0.300002,-0.2999989999999999,15417442.058255069,1541,-16.241477482154448,0.6168359218197031,-17.3743,-15.226,-17.3743,100.564882,-0.30000000648929265,-0.3000009999999999,-0.2999989999999999,18497810.123663343,2000,0.05018125,0.7845802061506391,-11.094999999999999,9.382,-11.094999999999999,6.668755,-0.3000003009999999,-0.300361,-0.299937,-inf,2000,-0.00218615,0.005733904604063819,-0.0399,0.025400000000000002,-0.0399,94.847285,-0.30000009149999995,-0.3000029999999999,-0.299997,-inf,1542,-0.006265953307392997,0.004959698876469731,-0.0336,0.0193,-0.0336,116.059509,-0.3000001037613488,-0.3000029999999999,-0.299997,-inf,9,3,wafer
2000,-19.7344317,7.5132015359196105,-26.933200000000003,0.7542000000000001,-26.933200000000003,35.244153,-0.2999998975,-0.3001169999999999,-0.299849,82604282.8407944,2000,-19.251215800000004,1.4189022204880832,-22.1261,-17.1061,-22.1261,51.19464,-0.30000000999999993,-0.300002,-0.2999989999999999,15666979.629785145,454,-16.71833832599119,0.2052570300217523,-17.0789,-16.3667,-17.0789,100.72663,-0.2999999911894273,-0.3000009999999999,-0.2999989999999999,17947064.82669636,2000,0.05626470000000001,0.7946820746397812,-10.494,7.528,-10.494,31.488939,-0.2999998139999999,-0.3002579999999999,-0.2996189999999999,-inf,2000,-0.0026336,0.006683748745176192,-0.0374,0.0354,-0.0374,87.683908,-0.30000012549999994,-0.3000029999999999,-0.299996,-inf,455,-0.005737362637362636,0.00588879785402431,-0.0358,0.0156,-0.0358,103.871785,-0.3000001362637362,-0.3000029999999999,-0.299998,-inf,9,4,wafer
2000,-18.53608195,8.495198006325841,-26.6934,0.5137,-26.6934,37.364891,-0.29999995049999995,-0.3002289999999999,-0.299875,90850081.28842856,2000,-19.3785141,1.478056353432829,-22.4092,-17.1575,-22.4092,51.025285,-0.30000001449999997,-0.300002,-0.2999989999999999,15569852.29947876,387,-16.821428423772613,0.17733559186853606,-17.133100000000002,-16.5206,-17.133100000000002,100.436426,-0.29999999224806195,-0.300002,-0.299998,17836371.172857586,2000,0.0459257,0.7039903873791681,-10.299,8.702,-10.299,35.650341,-0.299999816,-0.3003079999999999,-0.299575,-inf,2000,-0.0020448000000000003,0.0056941421291792195,-0.037,0.0383,-0.037,64.323017,-0.3000000999999999,-0.3000029999999999,-0.299996,-inf,387,-0.004362015503875969,0.005412514674179148,-0.032,0.0207,-0.032,107.299649,-0.3000000878552971,-0.300004,-0.299997,-inf,9,5,wafer
2000,-24.19453185,11.407931319987483,-36.8512,0.2674,-36.8512,38.353025,-0.2999995284999999,-0.300091,-0.299875,49031502.27667449,2000,-27.1598092,1.657587817538421,-30.6347,-24.648899999999998,-30.6347,52.682631,-0.3000000295,-0.30001,-0.299992,11086347.255370837,744,-23.935433467741934,0.38264921912183947,-24.616500000000002,-23.2886,-24.616500000000002,102.3095,-0.29999997849462356,-0.300008,-0.299995,12536915.922304466,2000,-0.04257375,1.05027531076863,-17.127,8.825,-17.127,24.377283,-0.2999968609999999,-0.300384,-0.299871,4036162340.5694103,2000,-0.01782715,0.026811693369277596,-0.2051,0.2063,-0.2051,98.50441,-0.30000013549999993,-0.30002,-0.299981,16207721512.85495,745,-0.016512885906040272,0.022434758347647552,-0.2193,0.1766,-0.2193,108.110398,-0.3000002228187919,-0.3000109999999999,-0.299986,17600219114.26981,9,1,repeat
2000,-14.274829,7.1035960800479945,-22.395,1.5329,-22.395,37.574834,-0.29999942099999993,-0.30013,-0.299873,665772487.8308551,2000,-16.044009050000003,0.8794448167315193,-17.9447,-14.7277,-17.9447,49.620186,-0.30000001849999997,-0.300002,-0.2999989999999999,18753919.424320444,756,-14.358328174603175,0.19627232632063163,-14.7133,-14.0289,-14.7133,98.91779,-0.30000000793650783,-0.3000009999999999,-0.2999989999999999,20897693.676375933,2000,0.0091193,0.20369853736483307,-3.5549000000000004,1.1727,-3.5549000000000004,16.412366,-0.2999992505,-0.3000589999999999,-0.2999259999999999,-inf,2000,0.0063139500000000005,0.005845341256479586,-0.013300000000000001,0.035199999999999995,-0.013300000000000001,80.97544099999999,-0.30000011299999996,-0.3000029999999999,-0.299997,-inf,758,0.00547401055408971,0.004967444610156648,-0.0185,0.028,-0.0185,112.099367,-0.3000001042216358,-0.3000029999999999,-0.299998,-inf,9,2,repeat
2000,-11.620248950000002,5.086189223474427,-17.3899,1.089,-17.3899,35.007323,-0.299999694,-0.300095,-0.299905,826795966.9094034,2000,-11.79914985,0.9670382472973061,-13.7459,-10.2904,-13.7459,49.406626,-0.3000000009999999,-0.3000009999999999,-0.3,25594810.80736402,576,-9.931735590277777,0.18965418781881982,-10.2674,-9.6107,-10.2674,98.662815,-0.30000000173611113,-0.3000009999999999,-0.3,30217191.0103306,2000,0.039940250000000004,0.18552779173398884,-1.7508,1.8923,-1.7508,4.14046,-0.29999950949999993,-0.3000609999999999,-0.299907,-inf,2000,0.003903899999999999,0.004559978233582412,-0.014,0.0221,-0.014,85.58158499999999,-0.3000000904999999,-0.3000009999999999,-0.2999989999999999,-inf,577,0.00280259965337955,0.0038731864260813,-0.0123,0.0134,-0.0123,102.471693,-0.30000005372616984,-0.3000009999999999,-0.3,-inf,9,3,repeat
2000,-13.608283850000001,6.767689526199151,-21.047,1.2216,-21.047,37.33723,-0.2999994559999999,-0.3000319999999999,-0.299948,648738722.0062958,2000,-14.981268550000003,1.0536361849856208,-17.146,-13.356,-17.146,49.607818,-0.2999999999999999,-0.3,-0.3,20122903.044696894,542,-13.004238376383766,0.18694569418039575,-13.338,-12.6878,-13.338,99.032963,-0.3,-0.3,-0.3,23074158.828188732,2000,0.07341374999999999,0.2179988639380413,-3.1715,2.7041000000000004,-3.1715,8.50396,-0.29999997399999995,-0.300081,-0.2999219999999999,-inf,2000,0.00542985,0.00452871600034777,-0.015100000000000002,0.0244,-0.015100000000000002,97.698858,-0.30000007449999994,-0.3000009999999999,-0.2999989999999999,-inf,540,0.0017509259259259262,0.004771387653809514,-0.0197,0.0123,-0.0197,103.696881,-0.30000008888888885,-0.3000009999999999,-0.2999989999999999,-inf,9,4,repeat
2000,-15.313393000000003,7.518836185831268,-23.7148,0.8304,-23.7148,37.825724,-0.29999959949999994,-0.300106,-0.299817,455938640.2196875,2000,-17.0035715,1.110109656602712,-19.3468,-15.344100000000001,-19.3468,49.59907,-0.2999999999999999,-0.3,-0.3,17717406.79268859,645,-14.914770387596898,0.23739094025710825,-15.323300000000001,-14.5059,-15.323300000000001,98.85662,-0.3,-0.3,-0.3,20119380.419376705,2000,0.08987614999999999,0.24254117323979402,-1.9535,3.1481,-1.9535,14.603503,-0.2999998139999999,-0.300096,-0.299881,-inf,2000,0.0022241,0.005015698137238918,-0.0107,0.0206,-0.0107,50.147105,-0.30000008999999994,-0.3000009999999999,-0.2999989999999999,-inf,646,-0.0005226006191950466,0.004818245367360679,-0.0093,0.0178,-0.0093,106.202721,-0.3000000913312693,-0.3000009999999999,-0.2999989999999999,-inf,9,5,repeat
2000,-16.833178249999996,8.214405820440904,-25.7838,0.194,-25.7838,38.870151,-0.29999958549999994,-0.3000319999999999,-0.2998639999999999,86117742.11152104,2000,-18.94640535,1.2112463285849964,-21.532899999999998,-17.1188,-21.532899999999998,49.493283,-0.2999999999999999,-0.3,-0.3,15897896.206996912,817,-16.563567074663403,0.2967444363344931,-17.0958,-16.0646,-17.0958,98.854399,-0.29999999999999993,-0.3,-0.3,18117842.902337946,2000,0.02902755,0.18080780325211612,-2.8611,2.0647,-2.8611,14.132977,-0.29999980349999994,-0.300062,-0.299882,-inf,2000,-0.0026328999999999997,0.004246990234628109,-0.02,0.0135,-0.02,73.010457,-0.30000006249999994,-0.3000009999999999,-0.2999989999999999,-inf,814,-0.004066216216216216,0.004748757971358008,-0.0223,0.0072,-0.0223,110.600533,-0.3000001068796068,-0.3000009999999999,-0.2999989999999999,-inf,9,6,repeat
2000,-18.6210576,7.934515294147385,-26.9238,1.1725,-26.9238,35.80702,-0.2999996734999999,-0.300052,-0.299908,278361655.62864494,2000,-19.6089387,1.193695843066896,-22.079900000000002,-17.815800000000003,-22.079900000000002,49.522847,-0.2999999999999999,-0.3,-0.3,15355090.767824668,618,-17.385355987055018,0.2303699360325264,-17.7891,-16.992,-17.7891,98.76159,-0.3,-0.3,-0.3,17258926.95102083,2000,0.06259105,0.23026842451487303,-2.8563,4.0677,-2.8563,33.005264,-0.2999998259999999,-0.3003599999999999,-0.299932,-inf,2000,-0.000498,0.0042454632231347265,-0.012400000000000001,0.015500000000000002,-0.012400000000000001,76.34882499999999,-0.3000000644999999,-0.3000009999999999,-0.2999989999999999,-inf,615,-0.0029403252032520325,0.00450049217991736,-0.0162,0.015100000000000002,-0.0162,111.897853,-0.3000000715447155,-0.3000009999999999,-0.2999989999999999,-inf,9,7,repeat
2000,-19.5184765,8.390970144287184,-28.694100000000002,0.8764,-28.694100000000002,35.588719999999995,-0.29999970599999987,-0.300046,-0.29996,252338852.12188646,2000,-20.670983550000003,1.2512292226999284,-23.2978,-18.8196,-23.2978,49.60307,-0.2999999999999999,-0.3,-0.3,14565446.315124268,997,-18.138831293881644,0.37017846044026725,-18.799300000000002,-17.5167,-18.799300000000002,98.953362,-0.29999999999999993,-0.3,-0.3,16545980.484031735,2000,0.0616777,0.24328106603526636,-3.4158,3.1995,-3.4158,34.350317,-0.29999952199999996,-0.300073,-0.299912,-inf,2000,-0.0031458000000000002,0.0057817356038906385,-0.0235,0.008799999999999999,-0.0235,84.446434,-0.30000010599999993,-0.3000009999999999,-0.2999989999999999,-inf,998,-0.005801903807615231,0.005769850944568077,-0.026699999999999998,0.0040999999999999995,-0.026699999999999998,122.916435,-0.30000012925851693,-0.3000009999999999,-0.2999989999999999,-inf,9,8,repeat
