CH1 Voltage 1,CH1 Voltage 2,CH1 Voltage 3,CH1 Current 1,CH1 Current 2,CH1 Current 3,CH1 Resistance 1,CH1 Resistance 2,CH1 Resistance 3,CH1 Power 1,CH1 Power 2,CH1 Power 3,CH1 Time 1,CH1 Time 2,CH1 Time 3,CH1 State 1,CH1 State 2,CH1 State 3,CH1 Source 1,CH1 Source 2,CH1 Source 3,CH2 Voltage 1,CH2 Voltage 2,CH2 Voltage 3,CH2 Current 1,CH2 Current 2,CH2 Current 3,CH2 Resistance 1,CH2 Resistance 2,CH2 Resistance 3,CH2 Power 1,CH2 Power 2,CH2 Power 3,CH2 Time 1,CH2 Time 2,CH2 Time 3,CH2 State 1,CH2 State 2,CH2 State 3,CH2 Source 1,CH2 Source 2,CH2 Source 3
-0.3,-0.3,-0.3,-5.16e-11,-2.71662e-08,-2.11511e-08,5813953488.372092,11043134.483291738,14183659.478703234,1.548e-11,8.14986e-09,6.34533e-09,0.054819,49.509267,98.779412,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.2e-11,-1.2000000000000001e-12,-1.0600000000000001e-11,-4166666666.6666665,249999999999.99997,28301886792.452827,-2.16e-11,3.6000000000000003e-13,3.18e-12,0.054819,49.509267,98.779412,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.1800000000000005e-11,-2.71589e-08,-2.11511e-08,5791505791.505791,11046102.750847789,14183659.478703234,1.5540000000000002e-11,8.14767e-09,6.34533e-09,0.078757,49.533508999999995,98.805458,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.1e-11,-8.9e-12,-8.3e-12,-4225352112.6760564,33707865168.539326,36144578313.25301,-2.13e-11,2.6699999999999997e-12,2.4899999999999997e-12,0.078757,49.533508999999995,98.805458,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.19e-11,-2.7153800000000002e-08,-2.11489e-08,5780346820.809248,11048177.418998444,14185134.92427502,1.557e-11,8.14614e-09,6.34467e-09,0.10091599999999999,49.555842999999996,98.827618,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.30000099999999996,7.090000000000001e-11,-9.1e-12,-3e-12,-4231311706.6290545,32967032967.032967,100000333333.33331,-2.127e-11,2.73e-12,9.000029999999999e-13,0.10091599999999999,49.555842999999996,98.827618,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.12e-11,-2.7148600000000002e-08,-2.11456e-08,5859375000.0,11050293.569465827,14187348.66828087,1.536e-11,8.14458e-09,6.34368e-09,0.12451699999999999,49.578069,98.849789,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.11e-11,-1.5e-11,-1.26e-11,-4219409282.7004213,20000000000.0,23809523809.523808,-2.1330000000000002e-11,4.5e-12,3.78e-12,0.12451699999999999,49.578069,98.849789,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.0300000000000003e-11,-2.71435e-08,-2.11456e-08,5964214711.729622,11052369.812293919,14187348.66828087,1.509e-11,8.14305e-09,6.34368e-09,0.149118,49.601596,98.874226,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.96e-11,-1.31e-11,-9.700000000000001e-12,-4310344827.586206,22900763358.778625,30927835051.546387,-2.088e-11,3.93e-12,2.9100000000000003e-12,0.149118,49.601596,98.874226,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.09e-11,-2.71368e-08,-2.11442e-08,5893909626.719057,11055098.611479614,14188288.041164951,1.527e-11,8.14104e-09,6.34326e-09,0.171286,49.625299999999996,98.897628,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.92e-11,-9.2e-12,-8.1e-12,-5067567567.567568,32608695652.173912,37037037037.03703,-1.776e-11,2.76e-12,2.43e-12,0.171286,49.625299999999996,98.897628,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.0300000000000003e-11,-2.71317e-08,-2.11412e-08,5964214711.729622,11057176.660511505,14190301.402001778,1.509e-11,8.13951e-09,6.3423600000000004e-09,0.196979,49.647555999999994,98.919792,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.86e-11,-4.6e-12,-8.6e-12,-4373177842.565598,65217391304.347824,34883720930.23256,-2.0579999999999998e-11,1.38e-12,2.58e-12,0.196979,49.647555999999994,98.919792,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.09e-11,-2.71255e-08,-2.11407e-08,5893909626.719057,11059703.96859044,14190637.017695723,1.527e-11,8.137649999999999e-09,6.34221e-09,0.22065099999999999,49.67115,98.943382,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.88e-11,-7.2e-12,-8.8e-12,-4360465116.27907,41666666666.666664,34090909090.909092,-2.064e-11,2.16e-12,2.6399999999999997e-12,0.22065099999999999,49.67115,98.943382,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.12e-11,-2.71213e-08,-2.1139e-08,5859375000.0,11061416.672504636,14191778.229812194,1.536e-11,8.13639e-09,6.3417e-09,0.243938,49.695912,98.967973,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.92e-11,-1.17e-11,-8.3e-12,-4335260115.606936,25641025641.02564,36144578313.25301,-2.076e-11,3.51e-12,2.4899999999999997e-12,0.243938,49.695912,98.967973,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.06e-11,-2.71157e-08,-2.11367e-08,5928853754.940711,11063701.103051,14193322.514867505,1.518e-11,8.13471e-09,6.341009999999999e-09,0.266079,49.718084,98.99015299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.86e-11,-1.53e-11,-9.900000000000001e-12,-4373177842.565598,19607843137.254898,30303030303.0303,-2.0579999999999998e-11,4.5900000000000004e-12,2.97e-12,0.266079,49.718084,98.99015299999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
