CH1 Voltage 1,CH1 Voltage 2,CH1 Voltage 3,CH1 Current 1,CH1 Current 2,CH1 Current 3,CH1 Resistance 1,CH1 Resistance 2,CH1 Resistance 3,CH1 Power 1,CH1 Power 2,CH1 Power 3,CH1 Time 1,CH1 Time 2,CH1 Time 3,CH1 State 1,CH1 State 2,CH1 State 3,CH1 Source 1,CH1 Source 2,CH1 Source 3,CH2 Voltage 1,CH2 Voltage 2,CH2 Voltage 3,CH2 Current 1,CH2 Current 2,CH2 Current 3,CH2 Resistance 1,CH2 Resistance 2,CH2 Resistance 3,CH2 Power 1,CH2 Power 2,CH2 Power 3,CH2 Time 1,CH2 Time 2,CH2 Time 3,CH2 State 1,CH2 State 2,CH2 State 3,CH2 Source 1,CH2 Source 2,CH2 Source 3
-0.3,-0.3,-0.3,-5.492e-10,-2.15329e-08,-1.7095800000000002e-08,546249089.5848507,13932168.913615908,17548169.725897588,1.6476e-10,6.4598699999999995e-09,5.128740000000001e-09,0.058716,49.493283,98.854399,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.27e-11,-1.6e-12,-3.4e-12,-4126547455.2957354,187500000000.0,88235294117.64705,-2.181e-11,4.8e-13,1.0199999999999999e-12,0.058716,49.493283,98.854399,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.487e-10,-2.15293e-08,-1.70947e-08,546746856.2055768,13934498.567069063,17549298.905508727,1.6461e-10,6.45879e-09,5.12841e-09,0.08441499999999999,49.518553999999995,98.878451,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.500000000000001e-11,-4.8000000000000005e-12,-2.8e-12,-4615384615.384615,62499999999.99999,107142857142.85713,-1.95e-11,1.4400000000000001e-12,8.400000000000001e-13,0.08441499999999999,49.518553999999995,98.878451,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.483000000000001e-10,-2.15244e-08,-1.7092800000000002e-08,547145723.144264,13937670.736466521,17551249.648975004,1.6449000000000002e-10,6.45732e-09,5.127840000000001e-09,0.106558,49.541892999999995,98.90188599999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.29e-11,-4e-12,-2.5000000000000003e-12,-4115226337.4485593,75000000000.0,119999999999.99998,-2.187e-11,1.2e-12,7.5e-13,0.106558,49.541892999999995,98.90188599999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.484e-10,-2.1519600000000002e-08,-1.70911e-08,547045951.8599563,13940779.568393463,17552995.418668196,1.6452e-10,6.455880000000001e-09,5.1273299999999995e-09,0.137782,49.566199999999995,98.924058,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.30000099999999996,-0.3,-0.30000099999999996,6.75e-11,-7.5e-12,1.7e-12,-4444459259.259258,40000000000.0,-176471176470.5882,-2.0250067499999998e-11,2.25e-12,-5.100016999999999e-13,0.137782,49.566199999999995,98.924058,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.492e-10,-2.15136e-08,-1.70901e-08,546249089.5848507,13944667.55912539,17554022.50425685,1.6476e-10,6.45408e-09,5.127030000000001e-09,0.159938,49.589889,98.948268,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.18e-11,-7.7e-12,-1.4e-12,-4178272980.5013924,38961038961.03896,214285714285.71426,-2.154e-11,2.31e-12,4.2000000000000003e-13,0.159938,49.589889,98.948268,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.499e-10,-2.15099e-08,-1.7086800000000002e-08,545553737.0430987,13947066.234617548,17557412.73965868,1.6497e-10,6.4529699999999995e-09,5.12604e-09,0.182059,49.613402,98.971699,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.56e-11,-4.9000000000000005e-12,-5.5e-12,-4573170731.707317,61224489795.91836,54545454545.45454,-1.968e-11,1.4700000000000002e-12,1.65e-12,0.182059,49.613402,98.971699,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.496e-10,-2.1506200000000002e-08,-1.70871e-08,545851528.3842794,13949465.73546233,17557104.482328773,1.6488e-10,6.4518600000000005e-09,5.12613e-09,0.20568999999999998,49.635563999999995,98.994158,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,7.82e-11,9.3e-12,-2.5000000000000003e-12,-3836317135.549872,-32258064516.129032,119999999999.99998,-2.346e-11,-2.7899999999999996e-12,7.5e-13,0.20568999999999998,49.635563999999995,98.994158,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.498e-10,-2.15011e-08,-1.70851e-08,545652964.7144415,13952774.509211157,17559159.735676117,1.6494e-10,6.45033e-09,5.12553e-09,0.227851,49.659011,99.017551,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.99e-11,-2e-12,-4.1e-12,-4291845493.5622315,150000000000.0,73170731707.31708,-2.097e-11,6e-13,1.23e-12,0.227851,49.659011,99.017551,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.503000000000001e-10,-2.14968e-08,-1.70831e-08,545157186.9889151,13955565.47951323,17561215.47026008,1.6509000000000002e-10,6.44904e-09,5.12493e-09,0.249971,49.681621,99.040729,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.75e-11,-6.5e-12,-3.5e-12,-4444444444.444445,46153846153.84615,85714285714.2857,-2.0249999999999998e-11,1.95e-12,1.05e-12,0.249971,49.681621,99.040729,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-5.505e-10,-2.1494e-08,-1.70826e-08,544959128.0653951,13957383.455848143,17561729.479119103,1.6515e-10,6.4482e-09,5.12478e-09,0.273377,49.703795,99.062902,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,6.46e-11,-4.1e-12,-3.3e-12,-4643962848.297214,73170731707.31708,90909090909.0909,-1.938e-11,1.23e-12,9.9e-13,0.273377,49.703795,99.062902,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
