CH1 Voltage 1,CH1 Voltage 2,CH1 Voltage 3,CH1 Current 1,CH1 Current 2,CH1 Current 3,CH1 Resistance 1,CH1 Resistance 2,CH1 Resistance 3,CH1 Power 1,CH1 Power 2,CH1 Power 3,CH1 Time 1,CH1 Time 2,CH1 Time 3,CH1 State 1,CH1 State 2,CH1 State 3,CH1 Source 1,CH1 Source 2,CH1 Source 3,CH2 Voltage 1,CH2 Voltage 2,CH2 Voltage 3,CH2 Current 1,CH2 Current 2,CH2 Current 3,CH2 Resistance 1,CH2 Resistance 2,CH2 Resistance 3,CH2 Power 1,CH2 Power 2,CH2 Power 3,CH2 Time 1,CH2 Time 2,CH2 Time 3,CH2 State 1,CH2 State 2,CH2 State 3,CH2 Source 1,CH2 Source 2,CH2 Source 3
-0.3,-0.3,-0.3,-7.330000000000001e-11,-2.20799e-08,-1.77891e-08,4092769440.6548424,13587018.057146996,16864259.574683372,2.1990000000000003e-11,6.62397e-09,5.33673e-09,0.05694,49.522847,98.76159,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.9900000000000003e-11,2.5000000000000003e-12,-8.3e-12,-6012024048.096191,-119999999999.99998,36144578313.25301,-1.497e-11,-7.5e-13,2.4899999999999997e-12,0.05694,49.522847,98.76159,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.24e-11,-2.20763e-08,-1.77877e-08,4143646408.839779,13589233.70311148,16865586.89431461,2.172e-11,6.6228900000000005e-09,5.33631e-09,0.08126699999999999,49.547793,98.78542499999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.01e-11,2e-12,-5.4000000000000004e-12,-5988023952.095808,-150000000000.0,55555555555.55555,-1.503e-11,-6e-13,1.6200000000000002e-12,0.08126699999999999,49.547793,98.78542499999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.32e-11,-2.20729e-08,-1.77881e-08,4098360655.7377048,13591326.92124732,16865207.638814714,2.196e-11,6.62187e-09,5.3364299999999995e-09,0.10344199999999999,49.570297,98.81172,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.05e-11,3.3e-12,-6.2e-12,-5940594059.40594,-90909090909.0909,48387096774.19354,-1.515e-11,-9.9e-13,1.86e-12,0.10344199999999999,49.570297,98.81172,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.3e-11,-2.20694e-08,-1.77874e-08,4109589041.09589,13593482.378315678,16865871.34713336,2.19e-11,6.62082e-09,5.3362200000000004e-09,0.12806,49.592462999999995,98.833894,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.5900000000000004e-11,4.9000000000000005e-12,-2.6000000000000002e-12,-6535947712.4183,-61224489795.91836,115384615384.61537,-1.3770000000000001e-11,-1.4700000000000002e-12,7.8e-13,0.12806,49.592462999999995,98.833894,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.27e-11,-2.20649e-08,-1.77844e-08,4126547455.2957354,13596254.68504276,16868716.40313983,2.181e-11,6.61947e-09,5.33532e-09,0.151609,49.616884999999996,98.858719,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.30000099999999996,-0.3,-0.3,3.2900000000000004e-11,3.5e-12,-6.4e-12,-9118571428.571426,-85714285714.2857,46875000000.0,-9.8700329e-12,-1.05e-12,1.92e-12,0.151609,49.616884999999996,98.858719,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.29e-11,-2.20614e-08,-1.77844e-08,4115226337.4485593,13598411.705512796,16868716.40313983,2.187e-11,6.61842e-09,5.33532e-09,0.17377499999999999,49.640145999999994,98.88087399999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.29999899999999996,-0.3,5.05e-11,1.8e-12,1.35e-11,-5940594059.40594,-166666111111.11108,-22222222222.22222,-1.515e-11,-5.399981999999999e-13,-4.05e-12,0.17377499999999999,49.640145999999994,98.88087399999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.31e-11,-2.20565e-08,-1.77817e-08,4103967168.262654,13601432.68424274,16871277.774341036,2.193e-11,6.6169499999999996e-09,5.33451e-09,0.19739199999999998,49.662316999999994,98.904838,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.86e-11,8.8e-12,-3e-12,-6172839506.172839,-34090909090.909092,99999999999.99998,-1.458e-11,-2.6399999999999997e-12,9e-13,0.19739199999999998,49.662316999999994,98.904838,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.3e-11,-2.20537e-08,-1.77795e-08,4109589041.09589,13603159.560527258,16873365.39272758,2.19e-11,6.61611e-09,5.33385e-09,0.21975999999999998,49.685719,98.92949899999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,5.05e-11,2.9e-12,-1.0200000000000001e-11,-5940594059.40594,-103448275862.06895,29411764705.88235,-1.515e-11,-8.7e-13,3.0600000000000003e-12,0.21975999999999998,49.685719,98.92949899999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.27e-11,-2.20479e-08,-1.7779e-08,4126547455.2957354,13606738.05668567,16873839.923505258,2.181e-11,6.61437e-09,5.3336999999999995e-09,0.24232399999999998,49.710755,98.95167599999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.9500000000000004e-11,7e-13,-9.4e-12,-6060606060.60606,-428571428571.4285,31914893617.02128,-1.485e-11,-2.1000000000000001e-13,2.8199999999999997e-12,0.24232399999999998,49.710755,98.95167599999999,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
-0.3,-0.3,-0.3,-7.28e-11,-2.2045e-08,-1.77766e-08,4120879120.879121,13608528.010886822,16876118.04282034,2.184e-11,6.6135e-09,5.33298e-09,0.26449,49.732926,98.975175,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.3,-0.3,-0.3,4.77e-11,2.3e-12,-4.3e-12,-6289308176.100629,-130434782608.69565,69767441860.46512,-1.431e-11,-6.9e-13,1.29e-12,0.26449,49.732926,98.975175,1152.0,1152.0,1152.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
