mode,experiment,experiment_name,dataset,num_classes,use_hybrid,noise_enabled,sigma_c2c,sigma_d2d,hat_training,use_physical_frontend,retention_enabled,inference_time,epochs,batch_size,lr,weight_decay,best_test_acc,best_epoch,final_train_loss,final_train_acc,final_test_loss,final_test_acc,checkpoint_path
train,V1,V1_fp32_digital_baseline,flowers102,102,False,False,0.0,0.0,False,False,False,0.0,100,64,0.0005,0.05,97.96714912993983,10,0.001454666080683762,100.0,0.09867096179903158,97.57684176288828,checkpoints/_gpt/flowers102/V1_fp32_digital_baseline_best.pt
train,V3,V3_hybrid_standard_noise_standard_train,flowers102,102,True,True,0.05,0.1,False,False,False,0.0,100,64,0.0005,0.05,4.813790860302488,34,0.007655267972572177,99.90196078431373,5.246647523271105,3.0736705155309805,checkpoints/_gpt/flowers102/V3_hybrid_standard_noise_standard_train_best.pt
train,V4,V4_hybrid_standard_noise_hat,flowers102,102,True,True,0.05,0.1,True,False,False,0.0,100,64,0.0005,0.05,22.475199219385267,94,2.021341091043809,40.73529411764706,3.0288396424482578,20.767604488534722,checkpoints/_gpt/flowers102/V4_hybrid_standard_noise_hat_best.pt
