mode,experiment,experiment_name,dataset,num_classes,use_hybrid,noise_enabled,sigma_c2c,sigma_d2d,hat_training,use_physical_frontend,retention_enabled,inference_time,epochs,batch_size,lr,weight_decay,best_test_acc,best_epoch,final_train_loss,final_train_acc,final_test_loss,final_test_acc,checkpoint_path
train,V2,V2_hybrid_no_noise,cifar10,10,True,False,0.0,0.0,False,False,False,0.0,100,64,0.0005,0.05,97.38,94,1.1057362207793631e-05,100.0,0.14882670155084926,97.3,checkpoints/V2_hybrid_no_noise_best.pt
train,V3,V3_hybrid_standard_noise_standard_train,cifar10,10,True,True,0.05,0.1,False,False,False,0.0,100,64,0.0005,0.05,89.54,99,0.00011151646137237549,99.998,0.558908550620079,89.54,checkpoints/V3_hybrid_standard_noise_standard_train_best.pt
train,V4,V4_hybrid_standard_noise_hat,cifar10,10,True,True,0.05,0.1,True,False,False,0.0,100,64,0.0005,0.05,91.94,99,0.0011953759837150574,99.976,0.4413122457146645,91.94,checkpoints/V4_hybrid_standard_noise_hat_best.pt
train,V5,V5_hybrid_pessimistic_noise_hat,cifar10,10,True,True,0.1,0.2,True,False,False,0.0,100,64,0.0005,0.05,88.11,89,0.014266078886985778,99.58,0.5789906187057495,87.76,checkpoints/V5_hybrid_pessimistic_noise_hat_best.pt
train,V6,V6_hybrid_hat_with_physical_frontend,cifar10,10,True,True,0.05,0.1,True,True,False,0.0,100,64,0.0005,0.05,82.58,96,0.006908710944652558,99.778,1.028726801109314,82.02,checkpoints/V6_hybrid_hat_with_physical_frontend_best.pt
train,V7,V7_hybrid_hat_with_retention,cifar10,10,True,True,0.05,0.1,True,False,True,1000.0,100,64,0.0005,0.05,87.88,95,0.0034046929144859314,99.894,0.7652776762485504,86.18,checkpoints/V7_hybrid_hat_with_retention_best.pt
