5.93809	9.74E-10	2.67738	1.2528E-9	2.7434	9.05E-10	2.79565	5.596E-10
6.00526	8.819E-10	2.70342	1.1869E-9	2.76893	9.058E-10	2.82058	7.161E-10
6.03058	9.739E-10	2.76493	1.2144E-9	2.79242	9.058E-10	2.88308	8.272E-10
6.09421	9.852E-10	2.78946	1.1875E-9	2.85476	9.234E-10	2.90849	7.143E-10
6.14312	9.754E-10	2.81276	1.1881E-9	2.87803	9.079E-10	2.93179	7.138E-10
6.16643	9.755E-10	2.87543	1.2937E-9	2.90467	9.071E-10	3.00805	7.33E-10
6.19008	9.762E-10	2.89916	1.19E-9	2.93038	9.071E-10	3.07422	7.702E-10
6.21655	9.747E-10	2.92612	1.1881E-9	2.95392	9.072E-10	3.14026	7.1E-10
6.24167	9.771E-10	2.95309	1.19E-9	2.98081	9.082E-10	3.16357	7.147E-10
6.26905	9.761E-10	3.02169	1.1894E-9	3.04593	9.03E-10	3.22703	7.66E-10
6.29235	9.759E-10	3.0833	1.1256E-9	3.07416	9.083E-10	3.25045	7.138E-10
6.32021	9.78E-10	3.17447	1.1516E-9	3.17649	9.069E-10	3.28085	7.138E-10
6.38198	9.231E-10	3.1991	1.1916E-9	3.2027	9.092E-10	3.34415	7.598E-10
6.40645	9.773E-10	3.22451	1.1925E-9	3.26398	8.899E-10	3.36746	7.131E-10
6.42977	9.773E-10	3.25327	1.1919E-9	3.32769	9.333E-10	3.39206	7.125E-10
6.5042	8.23E-10	3.31638	1.356E-9	3.35381	9.097E-10	3.41809	7.121E-10
6.52902	9.788E-10	3.34122	1.1944E-9	3.41695	8.592E-10	3.44139	7.113E-10
6.55615	9.81E-10	3.3648	1.194E-9	3.44026	9.102E-10	3.46948	7.132E-10
6.58087	9.792E-10	3.39041	1.1937E-9	3.5058	9.765E-10	3.49279	6.566E-10
6.68696	9.021E-10	3.46163	1.2005E-9	3.53485	9.094E-10	3.5195	7.135E-10
6.71027	9.798E-10	3.4849	1.1962E-9	3.55816	9.105E-10	3.54279	7.145E-10
6.77392	1.1197E-9	3.51054	1.1948E-9	3.58144	9.109E-10	3.56928	7.131E-10
6.79719	9.678E-10	3.53397	1.195E-9	3.67801	9.109E-10	3.59644	7.035E-10
6.82224	9.825E-10	3.63191	1.1966E-9	3.75311	8.388E-10	3.6432	7.542E-10
6.89202	9.902E-10	3.65992	1.1982E-9	3.77911	9.122E-10	3.70623	8.222E-10
6.95613	1.0888E-9	3.68486	1.1973E-9	3.80402	7.06E-10	3.73277	7.486E-10
6.98069	1.0395E-9	3.71482	1.1981E-9	3.83127	9.038E-10	3.7574	7.49E-10
7.04412	8.912E-10	3.73812	1.1982E-9	3.89256	8.63E-10	3.78065	7.481E-10
7.06895	9.825E-10	3.76139	1.198E-9	3.95612	8.543E-10	3.84653	8.728E-10
7.15609	1.0898E-9	3.82965	1.1928E-9	3.98149	9.004E-10	3.87247	7.468E-10
7.18133	9.864E-10	3.85455	1.1987E-9	4.0479	1.0192E-9	3.89927	7.458E-10
7.25575	1.0349E-9	3.91772	1.2707E-9	4.11565	8.11E-10	3.92258	6.278E-10
7.27905	9.797E-10	3.94105	1.2015E-9	4.16573	8.998E-10	3.94814	7.272E-10
7.34636	8.174E-10	3.96432	1.2013E-9	4.1907	9.131E-10	3.97328	7.447E-10
7.4143	1.1064E-9	3.99333	1.2018E-9	4.25448	7.842E-10	4.03886	7.88E-10
7.44072	9.886E-10	4.05696	1.236E-9	4.27926	9.24E-10	4.06256	8.672E-10
7.50415	1.0086E-9	4.15306	1.2742E-9	4.34319	9.866E-10	4.09162	9.872E-10
7.52749	9.914E-10	4.21463	1.2132E-9	4.36739	1.0221E-9	4.187	2.188E-9
7.59552	1.0481E-9	4.27727	1.2887E-9	4.39224	1.0177E-9	4.2103	2.4675E-9
7.68649	8.734E-10	4.30071	1.206E-9	4.45533	9.025E-10	4.28419	3.5469E-9
7.71117	1.015E-9	4.32925	1.2057E-9	4.4787	1.0148E-9	4.30861	3.8414E-9
7.77421	1.3898E-9	4.35256	1.2054E-9	4.50798	1.0113E-9	4.33346	4.1112E-9
7.80036	1.4945E-9	4.42096	1.201E-9	4.53128	1.0105E-9	4.39545	4.6244E-9
7.8675	2.2111E-9	4.49198	1.2485E-9	4.5974	8.586E-10	4.41875	4.9215E-9
7.8908	2.4887E-9	4.51985	1.2067E-9	4.69307	9.203E-10	4.44444	5.0791E-9
7.9202	2.8168E-9	4.54317	1.208E-9	4.71794	1.078E-9	4.50232	4.6563E-9
7.98446	3.4432E-9	4.64856	1.2087E-9	4.74124	1.1514E-9	4.52691	4.5678E-9
